,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
3067,PEVELY POLICE DEPARTMENT,MO,63070,"http://maps.google.com/maps?q=401 MAIN STREET,+PEVELY,+MO+63070&hl=en","401 MAIN STREET, PEVELY, MO 63070",DEA,NTBD2018,38.2840436,-90.3930099
3073,GRANTWOOD VILLAGE CITY HALL,MO,63123,"http://maps.google.com/maps?q=ONE MISSIONARY RIDGE,+SAINT LOUIS,+MO+63123&hl=en","ONE MISSIONARY RIDGE, SAINT LOUIS, MO 63123",DEA,NTBD2018,38.5486581,-90.3441978
3082,CLAY COUNTY SHERIFF'S OFFICE,IL,62858,"http://maps.google.com/maps?q=300 BROADWAY,+LOUISVILLE,+IL+62858&hl=en","300 BROADWAY, LOUISVILLE, IL 62858",DEA,NTBD2018,38.7726524,-88.4990662
3093,MARY RUTAN HOSPITAL (OUTSIDE MAIN ENTRANCE),OH,43311,"http://maps.google.com/maps?q=205 PALMER AVE.,+BELLEFONTAINE,+OH+43311&hl=en","205 PALMER AVE., BELLEFONTAINE, OH 43311",DEA,NTBD2018,40.3683995,-83.7570639
3100,ADA OHIO NORTHERN PARKING LOT,OH,45810,"http://maps.google.com/maps?q=S. MAIN ST. @,+ADA,+OH+45810&hl=en","S. MAIN ST. @E. COLLEGE AVE., ADA, OH 45810",DEA,NTBD2018,40.7652935,-83.8232014
3101,FOREST POLICE DEPT. MUNICIPAL BUILDING,OH,45843,"http://maps.google.com/maps?q=211 W. LIMA ST.,+FOREST,+OH+45843&hl=en","211 W. LIMA ST., FOREST, OH 45843",DEA,NTBD2018,40.8014912,-83.5144337
3115,MARION COUNTY FAIRGROUNDS VETERANS MEMORIAL COLISEUM,OH,43302,"http://maps.google.com/maps?q=220 EAST FAIRGROUND STREET,+MARION,+OH+43302&hl=en","220 EAST FAIRGROUND STREET, MARION, OH 43302",DEA,NTBD2018,40.6026359,-83.124587
3138,SENECA CO. SHERIFF'S OFFICE,OH,44883,"http://maps.google.com/maps?q=3040 S. ST. RTE. 100,+TIFFIN,+OH+44883&hl=en","3040 S. ST. RTE. 100, TIFFIN, OH 44883",DEA,NTBD2018,41.0795741,-83.2082141
3140,TIFFIN POLICE DEPARTMENT,OH,44883,"http://maps.google.com/maps?q=51 E. MARKET ST. #4,+TIFFIN,+OH+44883&hl=en","51 E. MARKET ST. #4TIFFIN, TIFFIN, OH 44883",DEA,NTBD2018,41.0855947,-81.5157856
3154,KROGER PARKING LOT,OH,43078,"http://maps.google.com/maps?q=1637 E. U.S. HWY. 36,+URBANA,+OH+43078&hl=en","1637 E. U.S. HWY. 36, URBANA, OH 43078",DEA,NTBD2018,40.1043345,-83.7204821
3157,WOOD COUNTY SHERIFF'S OFFICE DET. SGT. ROD SMITH,OH,43402,"http://maps.google.com/maps?q=1960 E. GYPSY LN,+BOWLING GREEN,+OH+43402&hl=en","1960 E. GYPSY LNBOWLING GREEN, BOWLING GREEN, OH 43402",DEA,NTBD2018,41.3550193,-83.6120073
3170,CLINTON TOWNSHIP POLICE DEPARTMENT,MI,48038,"http://maps.google.com/maps?q=37985 GROESBECK,+CLINTON TOWNSHIP,+MI+48038&hl=en","37985 GROESBECK, CLINTON TOWNSHIP, MI 48038",DEA,NTBD2018,42.5806667,-82.9048529
3175,DELTA MEMORIAL HALL,OH,43515,"http://maps.google.com/maps?q=401 MAIN STREET,+DELTA,+OH+43515&hl=en","401 MAIN STREET, DELTA, OH 43515",DEA,NTBD2018,41.5741946,-84.0055463
3176,DETROIT POLICE DEPARTMENT 10TH PRECINCT,MI,48206,"http://maps.google.com/maps?q=12000 LIVERNOIS,+DETROIT,+MI+48206&hl=en","12000 LIVERNOIS, DETROIT, MI 48206",DEA,NTBD2018,42.3765131,-83.1385562
3179,DETROIT POLICE DEPARTMENT 3RD PRECINCT,MI,48202,"http://maps.google.com/maps?q=2875 W. GRAND BLVD,+DETROIT,+MI+48202&hl=en","2875 W. GRAND BLVDSUITE 227, DETROIT, MI 48202",DEA,NTBD2018,42.3677128,-83.0813087
3202,VILLAGE OF WHITEHOUSE FIRE DEPARTMENT,OH,43571,"http://maps.google.com/maps?q=10550 WATERVILLE STREET,+WHITEHOUSE,+OH+43571&hl=en","10550 WATERVILLE STREET, WHITEHOUSE, OH 43571",DEA,NTBD2018,41.5167255,-83.7955086
3208,METRO SOUTH POST,MI,48180,"http://maps.google.com/maps?q=12111 TELEGRAPH,+TAYLOR,+MI+48180&hl=en","12111 TELEGRAPH, TAYLOR, MI 48180",DEA,NTBD2018,42.2187,-83.2679112
3209,MICHIGAN STATE POLICE BRIGHTON POST,MI,48114,"http://maps.google.com/maps?q=4337 BUNO ROAD,+BRIGHTON,+MI+48114&hl=en","4337 BUNO ROAD, BRIGHTON, MI 48114",DEA,NTBD2018,42.5401312,-83.7471592
3226,ROSEVILLE POLICE DEPARTMENT,MI,48066,"http://maps.google.com/maps?q=29753 GRATIOT,+ROSEVILLE,+MI+48066&hl=en","29753 GRATIOT, ROSEVILLE, MI 48066",DEA,NTBD2018,42.5159436,-82.925442
3239,WALLED LAKE POLICE DEPARTMENT,MI,48390,"http://maps.google.com/maps?q=1499 E. WEST MAPLE RD,+WALLED LAKE,+MI+48390&hl=en","1499 E. WEST MAPLE RD, WALLED LAKE, MI 48390",DEA,NTBD2018,42.539308,-83.4732738
3248,WHITE LAKE TWP POLICE DEPT DEPARTMENT LOBBY DROP BOX,MI,48383,"http://maps.google.com/maps?q=7525 HIGHLAND RD,+WHITE LAKE,+MI+48383&hl=en","7525 HIGHLAND RD, WHITE LAKE, MI 48383",DEA,NTBD2018,42.6497305,-83.5116017
3255,BARRY COUNTY SHERIFF'S DEPARTMENT,MI,49058,"http://maps.google.com/maps?q=1212 W STATE STREET,+HASTINGS,+MI+49058&hl=en","1212 W STATE STREET, HASTINGS, MI 49058",DEA,NTBD2018,42.6472141,-85.3032003
3258,BURTON POLICE DEPARTMENT,MI,48519,"http://maps.google.com/maps?q=4090 MANOR DRIVE,+BURTON,+MI+48519&hl=en","4090 MANOR DRIVE, BURTON, MI 48519",DEA,NTBD2018,42.9655174,-83.6318109
3259,CASS COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX AVAILABLE 24/7,MI,49031,"http://maps.google.com/maps?q=321 M-62,+CASSOPOLIS,+MI+49031&hl=en","321 M-62, CASSOPOLIS, MI 49031",DEA,NTBD2018,41.9071059,-86.0120693
3262,MARCELLUS TOWNSHIP HALL,MI,49067,"http://maps.google.com/maps?q=13163 MARCELLUS HWY,+MARCELLUS,+MI+49067&hl=en","13163 MARCELLUS HWY, MARCELLUS, MI 49067",DEA,NTBD2018,42.0265946,-85.822585
3263,ONTWA TWP/EDWARDSBURG POLICE DEPT EXTENDED RED MED BOX AVAILABLITY,MI,49112,"http://maps.google.com/maps?q=26296 US-12,+EDWARDSBURG,+MI+49112&hl=en","26296 US-12, EDWARDSBURG, MI 49112",DEA,NTBD2018,41.7987623,-86.0738836
3269,FLINT TOWNSHIP POLICE DEPARTMENT,MI,48507,"http://maps.google.com/maps?q=5200 NORKO DR,+FLINT,+MI+48507&hl=en","5200 NORKO DR, FLINT, MI 48507",DEA,NTBD2018,42.9794921,-83.7789114
3274,GUN LAKE TRIBE PUBLIC SAFETY,MI,49344,"http://maps.google.com/maps?q=2869 MNO BMADZEWEN DR.,+SHELBYVILLE,+MI+49344&hl=en","2869 MNO BMADZEWEN DR., SHELBYVILLE, MI 49344",DEA,NTBD2018,42.629321,-85.650244
3276,PARKVIEW WHITLEY HOSPITAL WHITLEY COUNTY SHERIFF DEPARTMENT,IN,46725,"http://maps.google.com/maps?q=1260 EAST STATE ROUTE 205,+COLUMBIA CITY,+IN+46725&hl=en","1260 EAST STATE ROUTE 205DROP-OFF WILL BE LOCATED IN HOSPITAL PARKING LOT, COLUMBIA CITY, IN 46725",DEA,NTBD2018,41.158229,-85.4670856
3282,MARION POLICE DEPARTMENT ALEX KENWORTHY,IN,46952,"http://maps.google.com/maps?q=301 S. BRANSON,+MARION,+IN+46952&hl=en","301 S. BRANSONMARION, MARION, IN 46952",DEA,NTBD2018,40.5583004,-85.6567229
3283,WALGREENS PHARMACY,IN,46563,"http://maps.google.com/maps?q=2014 N. MICHIGAN,+PLYMOUTH,+IN+46563&hl=en","2014 N. MICHIGAN, PLYMOUTH, IN 46563",DEA,NTBD2018,41.3589084,-86.3108138
3285,MICHIGAN STATE POLICE FLINT POST,MI,48532,"http://maps.google.com/maps?q=G-4481 CORUNNA ROAD,+FLINT,+MI+48532&hl=en","G-4481 CORUNNA ROAD, FLINT, MI 48532",DEA,NTBD2018,43.0015899,-83.7707841
3287,MICHIGAN STATE POLICE LANSING POST,MI,48913,"http://maps.google.com/maps?q=7119 NORTH CANAL ROAD,+LANSING,+MI+48913&hl=en","7119 NORTH CANAL ROAD, LANSING, MI 48913",DEA,NTBD2018,42.6710679,-84.6628117
3288,MICHIGAN STATE POLICE MARSHALL POST (MOVED FROM COLDWATER),MI,49068,"http://maps.google.com/maps?q=714 US HIGHWAY 27N,+MARSHALL,+MI+49068&hl=en","714 US HIGHWAY 27N, MARSHALL, MI 49068",DEA,NTBD2018,42.2824626,-84.9643402
3292,MOTT COMMUNITY COLLEGE PUBLIC SAFETY BLDG,MI,48503,"https://www.google.com/maps/place/Public+Safety,+Flint,+MI+48503/@43.0220603,-83.6711267,18z/data=!3m1!5s0x8823818c5bc7e11f:0x550b6efc0c5565!4m8!1m2!2m1!1smott+community+college+public+health!3m4!1s0x8823818c5af30c03:0xf3d1afa0d4dd81d8!8m2!3d43.0221254!4d-83.6702062?hl=en","ENTRANCE @ PRESIDENTIAL DR AT GORMAN DRIVE, FLINT, MI 48503",DEA,NTBD2018,43.0220603,-83.6711267
3300,UNIVERSITY OF NOTRE DAME POLICE DEPARTMENT,IN,46556,"http://maps.google.com/maps?q=HAMMES MOWBRAY HALL,+NOTRE DAME,+IN+46556&hl=en","HAMMES MOWBRAY HALL, NOTRE DAME, IN 46556",DEA,NTBD2018,41.7058097,-86.2350201
3302,MARINE CITY POLICE DEPARTMENT,MI,48039,"http://maps.google.com/maps?q=375 S PARKER,+MARINE CITY,+MI+48039&hl=en","375 S PARKER, MARINE CITY, MI 48039",DEA,NTBD2018,42.7157278,-82.5001733
3306,COMMUNITY CANCER CENTER NORTH COMMUNITY HOSPITAL POLICE/SECURITY,IN,46256,"http://maps.google.com/maps?q=7979 SHADELAND AVE,+INDIANAPOLIS,+IN+46256&hl=en","7979 SHADELAND AVE, INDIANAPOLIS, IN 46256",DEA,NTBD2018,39.8997664,-86.0441171
3313,SOUTH PUTNAM HIGH SCHOOL ATTN: CORPORAL JERROD BAUGH,IN,46135,"https://www.google.com/maps/place/South+Putnam+High+School/@39.5830255,-86.8180156,17z/data=!4m13!1m7!3m6!1s0x886ce736b7ca356b:0x83f835a25514cc8a!2s1780+US-40,+Greencastle,+IN+46135!3b1!8m2!3d39.5830255!4d-86.8158269!3m4!1s0x886ce04aa4e4f35d:0xcb29ce552f284de3!8m2!3d39.5828639!4d-86.8158314?hl=en","1780 E. US HWY 409 AM TO NOON, GREENCASTLE, IN 46135",DEA,NTBD2018,39.5830255,-86.8180156
3318,INDIANA STATE POLICE DISTRICT 53,IN,46135,"http://maps.google.com/maps?q=1927 WEST US 40,+GREENCASTLE,+IN+46135&hl=en","1927 WEST US 40, GREENCASTLE, IN 46135",DEA,NTBD2018,39.5691989,-86.8839258
3328,WHITE COUNTY SHERIFF'S DEPARTMENT DROP BOX,IN,47960,"http://maps.google.com/maps?q=915 W. HANAWALT,+MONTICELLO,+IN+47960&hl=en","915 W. HANAWALT, MONTICELLO, IN 47960",DEA,NTBD2018,40.7529063,-86.7733722
3332,BROADVIEW POLICE DEPARTMENT,IL,60155,"http://maps.google.com/maps?q=2350 S. 25TH AVE,+BROADVIEW,+IL+60155&hl=en","2350 S. 25TH AVE, BROADVIEW, IL 60155",DEA,NTBD2018,41.8616089,-87.8633385
3343,NORTHFIELD SQUARE MALL,IL,60915,"http://maps.google.com/maps?q=1600 N STATE RT. 50,+BRADLEY,+IL+60915&hl=en","1600 N STATE RT. 50, BRADLEY, IL 60915",DEA,NTBD2018,41.1743412,-87.8471505
3344,LA GRANGE POLICE DEPARTMENT,IL,60525,"http://maps.google.com/maps?q=304 W BURLINGTON,+LA GRANGE,+IL+60525&hl=en","304 W BURLINGTONLA GRANGE, LA GRANGE, IL 60525",DEA,NTBD2018,41.8148334,-87.8735621
3345,LAGRANGE PARK POLICE,IL,60526,"http://maps.google.com/maps?q=447 N. CATHERINE,+LA GRANGE PARK,+IL+60526&hl=en","447 N. CATHERINE, LA GRANGE PARK, IL 60526",DEA,NTBD2018,41.8229908,-87.8731573
3347,LANSING POLICE DEPARTMENT,IL,60438,"http://maps.google.com/maps?q=2710 170TH ST.,+LANSING,+IL+60438&hl=en","2710 170TH ST., LANSING, IL 60438",DEA,NTBD2018,41.5873927,-87.5464162
3350,WALGREENS,IL,61938,"http://maps.google.com/maps?q=208 S. LOGAN,+MATTOON,+IL+61938&hl=en","208 S. LOGAN, MATTOON, IL 61938",DEA,NTBD2018,39.4838099,-88.3501557
3352,METRO WATER RECLAMATION POLICE,IL,60804,"http://maps.google.com/maps?q=6001 W. PERSHING RD,+CICERO,+IL+60804&hl=en","6001 W. PERSHING RD, CICERO, IL 60804",DEA,NTBD2018,41.8215372,-87.7731332
3363,SUGAR GROVE POLICE DEPARTMENT,IL,60554,"http://maps.google.com/maps?q=10 S. MUNICIPAL DR,+SUGAR GROVE,+IL+60554&hl=en","10 S. MUNICIPAL DR, SUGAR GROVE, IL 60554",DEA,NTBD2018,41.7643637,-88.4546963
3366,WESTCHESTER POLICE @ MARIANO'S ELIZABETH SEYBOLD,IL,60154,"http://maps.google.com/maps?q=3020 WOLF RD,+WESTCHESTER,+IL+60154&hl=en","3020 WOLF RD, WESTCHESTER, IL 60154",DEA,NTBD2018,41.8345615,-87.9010414
3368,WESTMONT POLICE DEPATMENT 2ND LOCATION - MARIANO'S OUTDOOR FOODCOURT,IL,60559,"http://maps.google.com/maps?q=150 63RD STREET,+WESTMONT,+IL+60559&hl=en","150 63RD STREET, WESTMONT, IL 60559",DEA,NTBD2018,41.7753663,-87.9787029
3370,WILMINGTON POLICE DEPARTMENT,IL,60481,"http://maps.google.com/maps?q=129 ROBERT WEIDLING DRIVE,+WILMINGTON,+IL+60481&hl=en","129 ROBERT WEIDLING DRIVE, WILMINGTON, IL 60481",DEA,NTBD2018,41.294456,-88.136818
3376,BUFFALO GROVE POLICE @ MARIANO'S,IL,60089,"http://maps.google.com/maps?q=450 W. HALF DAY ROAD,+BUFFALO GROVE,+IL+60089&hl=en","450 W. HALF DAY ROAD, BUFFALO GROVE, IL 60089",DEA,NTBD2018,42.1984342,-87.9679414
3378,CARY POLICE DEPARTMENT,IL,60013,"http://maps.google.com/maps?q=654 VILLAGE HALL DRIVE,+CARY,+IL+60013&hl=en","654 VILLAGE HALL DRIVE, CARY, IL 60013",DEA,NTBD2018,42.2051057,-88.2553312
3389,HUNTLEY POLICE DEPARTMENT,IL,60142,"http://maps.google.com/maps?q=10911 MAIN STREET,+HUNTLEY,+IL+60142&hl=en","10911 MAIN STREET, HUNTLEY, IL 60142",DEA,NTBD2018,42.1675517,-88.4100203
3391,JOHNSBURG POLICE DEPARTMENT PUBLIC SAFETY BUILDING,IL,60051,"http://maps.google.com/maps?q=3611 CHAPEL HILL ROAD,+JOHNSBURG,+IL+60051&hl=en","3611 CHAPEL HILL ROADATTN: JOHNSBURG POLICE DEPARTMENT, JOHNSBURG, IL 60051",DEA,NTBD2018,42.3791987,-88.2409081
3394,KENOSHA COUNTY SHERIFF'S OFFICE DROP BOX ONLY 24/7,WI,53140,"http://maps.google.com/maps?q=1000 55TH ST,+KENOSHA,+WI+53140&hl=en","1000 55TH ST, KENOSHA, WI 53140",DEA,NTBD2018,42.5856494,-87.8241186
3395,LONG GROVE FIRE DEPT,IL,60047,"http://maps.google.com/maps?q=1165 OLD MCHENRY RD,+LAKE ZURICH,+IL+60047&hl=en","1165 OLD MCHENRY RD, LAKE ZURICH, IL 60047",DEA,NTBD2018,42.1774774,-87.9946573
3397,VILLAGE OF BEACH PARK,IL,60099,"http://maps.google.com/maps?q=11270 W. WADSORTH RD,+ZION,+IL+60099&hl=en","11270 W. WADSORTH RD, ZION, IL 60099",DEA,NTBD2018,42.429329,-87.8505175
3398,LAKE FOREST POLICE DEPARTMENT,IL,60045,"http://maps.google.com/maps?q=255 W DEERPATH,+LAKE FOREST,+IL+60045&hl=en","255 W DEERPATH, LAKE FOREST, IL 60045",DEA,NTBD2018,42.247771,-87.852865
3403,MOUNT PLEASANT POLICE DEPARTMENT- MAIN LOBBY EVENT 9:00AM-1:00PM,WI,53405,"http://maps.google.com/maps?q=8811 CAMPUS DR,+MOUNT PLEASANT,+WI+53405&hl=en","8811 CAMPUS DR, MOUNT PLEASANT, WI 53405",DEA,NTBD2018,42.7257877,-87.8932441
3406,OTTAWA HEALTH MART PHARMACY,IL,61350,"http://maps.google.com/maps?q=900,+OTTAWA,+IL+61350&hl=en","9001ST AVE., OTTAWA, IL 61350",DEA,NTBD2018,41.3313968,-88.8389361
3407,OTTAWA POLICE DEPARTMENT LOBBY,IL,61350,"http://maps.google.com/maps?q=301,+OTTAWA,+IL+61350&hl=en","301W. LAFYETTE ST., OTTAWA, IL 61350",DEA,NTBD2018,41.3497465,-88.8446142
3423,VILLAGE OF LINCOLNSHIRE POLICE DEPARTMENT,IL,60069,"http://maps.google.com/maps?q=ONE OLDE HALF DAY RD.,+LINCOLNSHIRE,+IL+60069&hl=en","ONE OLDE HALF DAY RD., LINCOLNSHIRE, IL 60069",DEA,NTBD2018,42.2008445,-87.9265064
3427,GRAND RAPIDS POLICE DEPARTMENT,MI,49503,"http://maps.google.com/maps?q=1 MONROE CENTER NORTHWEST,+GRAND RAPIDS,+MI+49503&hl=en","1 MONROE CENTER NORTHWEST, GRAND RAPIDS, MI 49503",DEA,NTBD2018,42.9637202,-85.6690121
3430,ROCKFORD DEPARTMENT OF PUBLIC SAFETY,MI,49341,"http://maps.google.com/maps?q=7 SOUTH MONROE,+ROCKFORD,+MI+49341&hl=en","7 SOUTH MONROE, ROCKFORD, MI 49341",DEA,NTBD2018,43.1195416,-85.5586234
3432,WYOMING POLICE DEPARTMENT,MI,49509,"http://maps.google.com/maps?q=2300 DEHOOP AVE. SW,+WYOMING,+MI+49509&hl=en","2300 DEHOOP AVE. SW, WYOMING, MI 49509",DEA,NTBD2018,42.920796,-85.698353
3456,OFFICE OF GENESEE COUNTY SHERIFF VIENNA SUB-STATION,MI,48420,"http://maps.google.com/maps?q=3400 W VIENNA RD,+CLIO,+MI+48420&hl=en","3400 W VIENNA RDCLIO, CLIO, MI 48420",DEA,NTBD2018,43.178033,-83.749515
3466,ARENAC COUNTY SHERIFF'S OFFICE,MI,48658,"http://maps.google.com/maps?q=126 GROVE STREET,+STANDISH,+MI+48658&hl=en","126 GROVE STREET, STANDISH, MI 48658",DEA,NTBD2018,43.9836028,-83.9566479
3469,GERRISH TOWNSHIP POLICE DEPARTMENT,MI,48653,"http://maps.google.com/maps?q=3075 E HIGGINS LAKE DR,+ROSCOMMON,+MI+48653&hl=en","3075 E HIGGINS LAKE DR, ROSCOMMON, MI 48653",DEA,NTBD2018,44.4588389,-84.6640093
3471,GRAYLING POLICE DEPARTMENT,MI,49738,"http://maps.google.com/maps?q=1020 CITY BLVD,+GRAYLING,+MI+49738&hl=en","1020 CITY BLVD, GRAYLING, MI 49738",DEA,NTBD2018,42.4445909,-83.330669
3474,MICHIGAN STATE POLICE HOUGHTON LAKE POST,MI,48629,"http://maps.google.com/maps?q=9011 W LAKE CITY ROAD,+HOUGHTON LAKE,+MI+48629&hl=en","9011 W LAKE CITY ROAD, HOUGHTON LAKE, MI 48629",DEA,NTBD2018,44.3358882,-84.794409
3478,MONTMORENCY CO SHERIFF'S OFFICE,MI,49709,"http://maps.google.com/maps?q=11045 M-32 W,+ATLANTA,+MI+49709&hl=en","11045 M-32 W, ATLANTA, MI 49709",DEA,NTBD2018,45.0067386,-84.1717342
3480,OSCODA COUNTY SHERIFF'S OFFICE,MI,48647,"http://maps.google.com/maps?q=301 MORENCI STREET,+MIO,+MI+48647&hl=en","301 MORENCI STREET, MIO, MI 48647",DEA,NTBD2018,44.6504704,-84.1296918
3483,BENZIE COUNTY SHERIFF'S OFFICE,MI,49617,"http://maps.google.com/maps?q=505 MICHIGAN AVE,+BEULAH,+MI+49617&hl=en","505 MICHIGAN AVE, BEULAH, MI 49617",DEA,NTBD2018,44.6245078,-86.093174
3487,GRAND TRAVERSE BAND TRIBAL POLICE,MI,49682,"http://maps.google.com/maps?q=2300 N STALLMAN ROAD,+SUTTONS BAY,+MI+49682&hl=en","2300 N STALLMAN ROAD, SUTTONS BAY, MI 49682",DEA,NTBD2018,45.0165463,-85.6165423
3491,GRAND TRAVERSE MALL LOCATION SOUTH OF FOOD COURT ENTRANCE,MI,49684,"http://maps.google.com/maps?q=3200 WEST SOUTH AIRPORT ROAD,+TRAVERSE CITY,+MI+49684&hl=en","3200 WEST SOUTH AIRPORT ROAD, TRAVERSE CITY, MI 49684",DEA,NTBD2018,44.7250709,-85.6399074
3493,PARADISE TOWNSHIP EMERGENCY SERVICES,MI,49649,"http://maps.google.com/maps?q=2266 EAST M-113,+KINGSLEY,+MI+49649&hl=en","2266 EAST M-113, KINGSLEY, MI 49649",DEA,NTBD2018,44.5840639,-85.5302714
3497,LEELANAU COUNTY SHERIFF'S OFFICE,MI,49682,"http://maps.google.com/maps?q=8525 EAST GOVERNMENT CENTER DRIVE,+SUTTONS BAY,+MI+49682&hl=en","8525 EAST GOVERNMENT CENTER DRIVE, SUTTONS BAY, MI 49682",DEA,NTBD2018,44.9956758,-85.6868012
3500,MICHIGAN STATE POLICE CADILLAC POST,MI,49601,"http://maps.google.com/maps?q=7711 U.S. 131,+CADILLAC,+MI+49601&hl=en","7711 U.S. 131, CADILLAC, MI 49601",DEA,NTBD2018,44.2276044,-85.3949147
3514,BRILLION POLICE DEPARTMENT,WI,54110,"http://maps.google.com/maps?q=130 CALUMENT ST,+BRILLION,+WI+54110&hl=en","130 CALUMENT ST, BRILLION, WI 54110",DEA,NTBD2018,44.1775242,-88.0626659
3523,CEDARBURG POLICE DEPT DROP BOX ONLY 24/7,WI,53012,"http://maps.google.com/maps?q=W75 N4444 WAUWATOSA RD,+CEDARBURG,+WI+53012&hl=en","W75 N4444 WAUWATOSA RD, CEDARBURG, WI 53012",DEA,NTBD2018,43.3073869,-88.004985
3529,FREEDOM TOWN HALL EVENT 11:00 AM TO 6:00 PM,WI,54131,"http://maps.google.com/maps?q=W2004 CNTY RD S,+FREEDOM,+WI+54131&hl=en","W2004 CNTY RD S, FREEDOM, WI 54131",DEA,NTBD2018,44.3868864,-88.2865998
3530,GERMANTOWN POLICE DEPARTMENT DROP BOX ONLY 24/7,WI,53022,"http://maps.google.com/maps?q=N112W16877 MEQUON RD,+GERMANTOWN,+WI+53022&hl=en","N112W16877 MEQUON RD, GERMANTOWN, WI 53022",DEA,NTBD2018,43.2201665,-88.1188575
3545,BAY AREA MEDICAL CENTER MOBILITY CENTER EVENT FROM 9:00AM-1:00PM,WI,54143,"http://maps.google.com/maps?q=3117 SHORE DRIVE,+MARINETTE,+WI+54143&hl=en","3117 SHORE DRIVE, MARINETTE, WI 54143",DEA,NTBD2018,45.0717465,-87.6200169
3546,MARINETTE COUNTY SHERIFF'S OFFICE EVENT FROM 9:00AM-1:00PM,WI,54143,"http://maps.google.com/maps?q=2161 UNIVERSITY DR,+MARINETTE,+WI+54143&hl=en","2161 UNIVERSITY DR, MARINETTE, WI 54143",DEA,NTBD2018,45.069772,-87.6362643
3549,COMMUNITY MEMORIAL HOSPITAL 10:00AM-2:00PM,WI,53051,"http://maps.google.com/maps?q=W180N085 TOWN HALL ROAD,+MENOMONEE FALLS,+WI+53051&hl=en","W180N085 TOWN HALL ROAD, MENOMONEE FALLS, WI 53051",DEA,NTBD2018,43.1653891,-88.1327979
3553,MUSKEGO POLICE DEPARTMENT DROP BOX ONLY 24/7,WI,53150,"http://maps.google.com/maps?q=W183 S8150 RACINE AVE,+MUSKEGO,+WI+53150&hl=en","W183 S8150 RACINE AVE, MUSKEGO, WI 53150",DEA,NTBD2018,42.8963444,-88.1429396
3557,ONEIDA POLICE DEPARTMENT DROP BOX ONLY 24/7,WI,54155,"http://maps.google.com/maps?q=2783 FREEDOM RD,+ONEIDA,+WI+54155&hl=en","2783 FREEDOM RD, ONEIDA, WI 54155",DEA,NTBD2018,44.4907122,-88.1881788
3559,PULASKI POLICE DEPARTMENT EVENT 8:00AM-12:00PM,WI,54162,"http://maps.google.com/maps?q=585 E GLENBROOK DRIVE,+PULASKI,+WI+54162&hl=en","585 E GLENBROOK DRIVE, PULASKI, WI 54162",DEA,NTBD2018,44.6650322,-88.2284847
3562,PLYMOUTH INTERGENERATIONAL CENTER EVENT 10:00 AM TO 1:00 PM,WI,53073,"http://maps.google.com/maps?q=1500 DOUGLAS DR.,+PLYMOUTH,+WI+53073&hl=en","1500 DOUGLAS DR., PLYMOUTH, WI 53073",DEA,NTBD2018,43.7533822,-87.9625013
3576,WRIGHTSTOWN POLICE DEPARTMENT EVENT 10:00AM-2:00PM,WI,54180,"http://maps.google.com/maps?q=352 HIGH ST,+WRIGHTSTOWN,+WI+54180&hl=en","352 HIGH ST, WRIGHTSTOWN, WI 54180",DEA,NTBD2018,44.3221494,-88.1585103
3578,CAMPBELLSPORT POLICE DEPARTMENT DROP BOX M-F 8:00 AM TO 4:00 PM,WI,53010,"http://maps.google.com/maps?q=470 GRANDVIEW AVE,+CAMPBELLSPORT,+WI+53010&hl=en","470 GRANDVIEW AVE, CAMPBELLSPORT, WI 53010",DEA,NTBD2018,43.6025445,-88.2795196
3585,HANNAHVILLE TRIBAL POLICE DEPARTMENT LOCATED BEHIND THE ISLAND RESORT AND CASINO,MI,49845,"http://maps.google.com/maps?q=W399 U.S. 2 & 41,+HARRIS,+MI+49845&hl=en","W399 U.S. 2 & 41, HARRIS, MI 49845",DEA,NTBD2018,45.702922,-87.339929
3594,MICHIGAN STATE POLICE SAULT STE. MARIE POST,MI,49783,"http://maps.google.com/maps?q=3900 I-75 BR,+SAULT SAINTE MARIE,+MI+49783&hl=en","3900 I-75 BR, SAULT SAINTE MARIE, MI 49783",DEA,NTBD2018,46.4650694,-84.3718869
3595,VILLAGE OF PEWAUKEE POLICE DEPARTMENT EVENT 10:00AM-2:00PM,WI,53072,"http://maps.google.com/maps?q=235 HICKORY STREET,+PEWAUKEE,+WI+53072&hl=en","235 HICKORY STREET, PEWAUKEE, WI 53072",DEA,NTBD2018,43.0827287,-88.2595434
3597,PICK N SAVE EVENT 10:00AM-2:00PM,WI,53089,"http://maps.google.com/maps?q=N65 W24838 MAIN STREET,+SUSSEX,+WI+53089&hl=en","N65 W24838 MAIN STREET, SUSSEX, WI 53089",DEA,NTBD2018,43.1371593,-88.240736
3598,ARROWHEAD HIGH SCHOOL EVENT 10:00AM-2:00PM,WI,53029,"http://maps.google.com/maps?q=800 NORTH AVE,+HARTLAND,+WI+53029&hl=en","800 NORTH AVE, HARTLAND, WI 53029",DEA,NTBD2018,43.1178516,-88.34746
3599,CHOCOLAY POLICE DEPARTMENT,MI,49855,"http://maps.google.com/maps?q=5010 US 41 SOUTH,+MARQUETTE,+MI+49855&hl=en","5010 US 41 SOUTH, MARQUETTE, MI 49855",DEA,NTBD2018,46.4909085,-87.3549049
