name,address,state_x,postal_x,source_x,lat,lng,source_date_x,googleMapsUrl_x,county,googleMapsUrl_y,state_y,postal_y,source_y,source_date_y,_merge
"HIGHLAND PARK CVS, L.L.C.","801 W. MAIN ST., MARION, IL 62959",IL,62959.0,DEA,37.730866641700004,-88.9336169908,April2018,http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C801%20W.%20MAIN%20ST.%2C+MARION%2C+IL+62959,Williamson,http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C801%20W.%20MAIN%20ST.%2C+MARION%2C+IL+62959,IL,62959.0,DEA,Oct2018,both
SHAWNEE HEALTH CARE PHARMACY,"7 SOUTH HOSPITAL DRIVE, MURPHYSBORO, IL 62966",IL,62966.0,DEA,37.773254,-89.32574,Dec2018,http://maps.google.com/maps?q=SHAWNEE%20HEALTH%20CARE%20PHARMACY%2C7%20SOUTH%20HOSPITAL%20DRIVE%2C+MURPHYSBORO%2C+IL+62966,Jackson,http://maps.google.com/maps?q=SHAWNEE%20HEALTH%20CARE%20PHARMACY%2C7%20SOUTH%20HOSPITAL%20DRIVE%2C+MURPHYSBORO%2C+IL+62966,IL,62966.0,DEA,Oct2018,both
SOUTHERN ILL HOSP SERVICES AT,"ST.JOSEPH HOSPITAL, 2 SOUTH HOSPITAL DRIVE, MURPHYSBORO, IL 62966",IL,62966.0,DEA,37.7737551,-89.3247324,Dec2018,http://maps.google.com/maps?q=SOUTHERN%20ILL%20HOSP%20SERVICES%20AT%2CST.JOSEPH%20HOSPITAL%2C+MURPHYSBORO%2C+IL+62966,Jackson,,,,,,left_only
ATCHISON HOSPITAL ASSOCIATION,"800 RAVEN HILL DRIVE, ATCHISON, KS 66002",KS,66002.0,DEA,39.5366253,-95.1282386,Dec2018,http://maps.google.com/maps?q=ATCHISON%20HOSPITAL%20ASSOCIATION%2C800%20RAVEN%20HILL%20DRIVE%2C+ATCHISON%2C+KS+66002,Atchison,,,,,,left_only
KOECHNER PHARMACIES LLC,"807 MAIN STREET, ATCHISON, KS 66002",KS,66002.0,DEA,39.560863,-95.12373,Dec2018,http://maps.google.com/maps?q=KOECHNER%20PHARMACIES%20LLC%2C807%20MAIN%20STREET%2C+ATCHISON%2C+KS+66002,Atchison,http://maps.google.com/maps?q=KOECHNER%20PHARMACIES%20LLC%2C807%20MAIN%20STREET%2C+ATCHISON%2C+KS+66002,KS,66002.0,DEA,Oct2018,both
US ARMY - MUNSON  HEALTH CENTER,"PHARMACY SERVICES, 550 POPE AVE, FT LEAVENWORTH, KS 66027",KS,66027.0,DEA,39.353908,-94.925362,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20%20MUNSON%20%20HEALTH%20CENTER%2CPHARMACY%20SERVICES%2C+FT%20LEAVENWORTH%2C+KS+66027,Leavenworth,http://maps.google.com/maps?q=US%20ARMY%20%20MUNSON%20%20HEALTH%20CENTER%2CPHARMACY%20SERVICES%2C+FT%20LEAVENWORTH%2C+KS+66027,KS,66027.0,DEA,Oct2018,both
WALGREEN CO.,"2900 S 4TH ST, LEAVENWORTH, KS 66048",KS,66048.0,DEA,39.28744,-94.905988,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20S%204TH%20ST%2C+LEAVENWORTH%2C+KS+66048,Leavenworth,http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20S%204TH%20ST%2C+LEAVENWORTH%2C+KS+66048,KS,66048.0,DEA,Oct2018,both
WALGREEN CO.,"3421 WEST 6TH ST, LAWRENCE, KS 66049",KS,66049.0,DEA,38.97110255,-95.280706101,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3421%20WEST%206TH%20ST%2C+LAWRENCE%2C+KS+66049,Douglas,http://maps.google.com/maps?q=WALGREEN%20CO%2C3421%20WEST%206TH%20ST%2C+LAWRENCE%2C+KS+66049,KS,66049.0,DEA,Oct2018,both
WALGREEN CO.,"1445 S MAIN STREET, OTTAWA, KS 66067",KS,66067.0,DEA,38.59479,-95.268745,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1445%20S%20MAIN%20STREET%2C+OTTAWA%2C+KS+66067,Franklin,,,,,,left_only
AUBURN PHARMACY INC,"1011 BAPTISTE DRIVE, PAOLA, KS 66071",KS,66071.0,DEA,38.57659,-94.86831,Dec2018,http://maps.google.com/maps?q=AUBURN%20PHARMACY%20INC%2C1011%20BAPTISTE%20DRIVE%2C+PAOLA%2C+KS+66071,Miami,,,,,,left_only
THE MEDICINE STORE,"760 NORTHSTAR COURT, TONGANOXIE, KS 66086",KS,66086.0,DEA,39.116899,-95.085841,Dec2018,http://maps.google.com/maps?q=THE%20MEDICINE%20STORE%2C760%20NORTHSTAR%20COURT%2C+TONGANOXIE%2C+KS+66086,Leavenworth,http://maps.google.com/maps?q=THE%20MEDICINE%20STORE%2C760%20NORTHSTAR%20COURT%2C+TONGANOXIE%2C+KS+66086,KS,66086.0,DEA,Oct2018,both
UNIV OF KANSAS HOSP AUTHORITY,"2015 W 39TH, KANSAS CITY, KS 66103",KS,66103.0,DEA,39.05734,-94.60933,Dec2018,http://maps.google.com/maps?q=UNIV%20OF%20KANSAS%20HOSP%20AUTHORITY%2C2015%20W%2039TH%2C+KANSAS%20CITY%2C+KS+66103,Wyandotte,http://maps.google.com/maps?q=UNIV%20OF%20KANSAS%20HOSP%20AUTHORITY%2C2015%20W%2039TH%2C+KANSAS%20CITY%2C+KS+66103,KS,66103.0,DEA,Oct2018,both
WALGREEN CO.,"7739 STATE AVE, KANSAS CITY, KS 66112",KS,66112.0,DEA,39.11639,-94.75977,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C7739%20STATE%20AVE%2C+KANSAS%20CITY%2C+KS+66112,Wyandotte,http://maps.google.com/maps?q=WALGREEN%20CO%2C7739%20STATE%20AVE%2C+KANSAS%20CITY%2C+KS+66112,KS,66112.0,DEA,Oct2018,both
MEDICAL CENTER PHARMACY,"8901 W. 74TH STREET, SHAWNEE MISSION, KS 66204",KS,66204.0,DEA,38.99524,-94.690155,Dec2018,http://maps.google.com/maps?q=MEDICAL%20CENTER%20PHARMACY%2C8901%20W.%2074TH%20STREET%2C+SHAWNEE%20MISSION%2C+KS+66204,Johnson,,,,,,left_only
WALGREEN CO.,"7500 METCALF AVE, OVERLAND PARK, KS 66204",KS,66204.0,DEA,38.993046,-94.6677,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C7500%20METCALF%20AVE%2C+OVERLAND%20PARK%2C+KS+66204,Johnson,http://maps.google.com/maps?q=WALGREEN%20CO%2C7500%20METCALF%20AVE%2C+OVERLAND%20PARK%2C+KS+66204,KS,66204.0,DEA,Oct2018,both
UNIVERSITY OF KANSAS HOSPITAL,"CANCER CENTER PHARMACY, 2330 SHAWNEE MISSION PARKWAY, WESTWOOD, KS 66205",KS,66205.0,DEA,39.034041,-94.613072,Dec2018,http://maps.google.com/maps?q=UNIVERSITY%20OF%20KANSAS%20HOSPITAL%2CCANCER%20CENTER%20PHARMACY%2C+WESTWOOD%2C+KS+66205,Johnson,,,,,,left_only
ST LUKES SOUTH HOSPITAL,"12300 METCALF AVENUE, OVERLAND PARK, KS 66213",KS,66213.0,DEA,38.90559,-94.667786,Dec2018,http://maps.google.com/maps?q=ST%20LUKES%20SOUTH%20HOSPITAL%2C12300%20METCALF%20AVENUE%2C+OVERLAND%20PARK%2C+KS+66213,Johnson,,,,,,left_only
US ARMY FORT RILEY IACH PHARMACY,"650 HUEBNER ROAD, FORT RILEY, KS 66442",KS,66442.0,DEA,39.08382,-96.7644,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20FORT%20RILEY%20IACH%20PHARMACY%2C650%20HUEBNER%20ROAD%2C+FORT%20RILEY%2C+KS+66442,Geary,http://maps.google.com/maps?q=US%20ARMY%20FORT%20RILEY%20IACH%20PHARMACY%2C650%20HUEBNER%20ROAD%2C+FORT%20RILEY%2C+KS+66442,KS,66442.0,DEA,Oct2018,both
US ARMY- FT RILEY- IACH PHARMACY,"650 HUEBNER ROAD, ATTN PHARMACY SERVICES, FORT RILEY, KS 66442",KS,66442.0,DEA,39.08382,-96.7644,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20FT%20POLK%20MED%20ACTIVITY%2CBLDG%201585%203RD%20ST%20RM%201758%2C+FORT%20POLK%2C+LA+71459,Geary,,,,,,left_only
WALGREEN CO.,"325 BLUEMONT AVE, MANHATTAN, KS 66502",KS,66502.0,DEA,39.18666,-96.56051,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C325%20BLUEMONT%20AVE%2C+MANHATTAN%2C+KS+66502,Riley,http://maps.google.com/maps?q=WALGREEN%20CO%2C325%20BLUEMONT%20AVE%2C+MANHATTAN%2C+KS+66502,KS,66502.0,DEA,Oct2018,both
WALGREEN CO.,"1001 SW TOPEKA BLVD., TOPEKA, KS 66612",KS,66612.0,DEA,39.04735,-95.68154,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1001%20SW%20TOPEKA%20BLVD.%2C+TOPEKA%2C+KS+66612,Shawnee,,,,,,left_only
WALGREEN CO,"2229 S MAIN ST, FORT SCOTT, KS 66701",KS,66701.0,DEA,37.8162926632,-94.705373739,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2229%20S%20MAIN%20ST%2C+FORT%20SCOTT%2C+KS+66701,Bourbon,http://maps.google.com/maps?q=WALGREEN%20CO%2C2229%20S%20MAIN%20ST%2C+FORT%20SCOTT%2C+KS+66701,KS,66701.0,DEA,Oct2018,both
WALGREEN CO.,"1911 N BROADWAY STREET, PITTSBURG, KS 66762",KS,66762.0,DEA,37.4249688878,-94.704759,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1911%20N%20BROADWAY%20STREET%2C+PITTSBURG%2C+KS+66762,Crawford,,,,,,left_only
MAIN STREET PHARMACY,"PO BOX 236, 113 EAST MAIN, COLDWATER, KS 67029",KS,67029.0,DEA,37.26974310000001,-99.3275994,Dec2018,http://maps.google.com/maps?q=MAIN%20STREET%20PHARMACY%2CPO%20BOX%20236%2C+COLDWATER%2C+KS+67029,Comanche,,,,,,left_only
WALGREEN CO.,"458 NORTH BALTIMORE AVENUE, DERBY, KS 67037",KS,67037.0,DEA,37.5469812525,-97.26999587879999,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C458%20NORTH%20BALTIMORE%20AVENUE%2C+DERBY%2C+KS+67037,Sedgwick,http://maps.google.com/maps?q=WALGREEN%20CO%2C458%20NORTH%20BALTIMORE%20AVENUE%2C+DERBY%2C+KS+67037,KS,67037.0,DEA,Oct2018,both
GREENWOOD COUNTY HOSPITAL,"100 W 16TH, EUREKA, KS 67045",KS,67045.0,DEA,37.835365,-96.29421,April2018,http://maps.google.com/maps?q=GREENWOOD%20COUNTY%20HOSPITAL%2C100%20W%2016TH%2C+EUREKA%2C+KS+67045,Greenwood,,,,,,left_only
KIOWA COUNTY PHARMACY LLC,"721 WEST KANSAS, SUITE 101, GREENSBURG, KS 67054",KS,67054.0,DEA,37.606144,-99.30113,Dec2018,http://maps.google.com/maps?q=KIOWA%20COUNTY%20PHARMACY%20LLC%2C721%20WEST%20KANSAS%2C+GREENSBURG%2C+KS+67054,Kiowa,http://maps.google.com/maps?q=KIOWA%20COUNTY%20PHARMACY%20LLC%2C721%20WEST%20KANSAS%2C+GREENSBURG%2C+KS+67054,KS,67054.0,DEA,Oct2018,both
WELLINGTON HEALTH MART PHARMACY,"505 EAST 16TH STREET, SUITE 2, WELLINGTON, KS 67152",KS,67152.0,DEA,37.27514,-97.39242,Dec2018,http://maps.google.com/maps?q=WELLINGTON%20HEALTH%20MART%20PHARMACY%2C505%20EAST%2016TH%20STREET%2C+WELLINGTON%2C+KS+67152,Sumner,,,,,,left_only
WALGREEN CO.,"3333 E CENTRAL AVE, WICHITA, KS 67208",KS,67208.0,DEA,37.69369,-97.29743,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3333%20E%20CENTRAL%20AVE%2C+WICHITA%2C+KS+67208,Sedgwick,http://maps.google.com/maps?q=WALGREEN%20CO%2C3333%20E%20CENTRAL%20AVE%2C+WICHITA%2C+KS+67208,KS,67208.0,DEA,Oct2018,both
WALGREEN CO.,"555 N MAIZE ROAD, WICHITA, KS 67212",KS,67212.0,DEA,37.6912,-97.4628,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C555%20N%20MAIZE%20ROAD%2C+WICHITA%2C+KS+67212,Sedgwick,http://maps.google.com/maps?q=WALGREEN%20CO%2C555%20N%20MAIZE%20ROAD%2C+WICHITA%2C+KS+67212,KS,67212.0,DEA,Oct2018,both
WALGREEN CO.,"3150 S SENECA ST, WICHITA, KS 67217",KS,67217.0,DEA,37.6376505556,-97.35250166670001,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3150%20S%20SENECA%20ST%2C+WICHITA%2C+KS+67217,Sedgwick,http://maps.google.com/maps?q=WALGREEN%20CO%2C3150%20S%20SENECA%20ST%2C+WICHITA%2C+KS+67217,KS,67217.0,DEA,Oct2018,both
USAF- 22ND MEDGP/SGSLA,"57950 LEAVENWORTH ST SUITE 321, MCCONNELL AFB, KS 67221",KS,67221.0,DEA,37.631599,-97.2474202,Dec2018,http://maps.google.com/maps?q=USAF%20ND%20MEDGPSGSLA%2C57950%20LEAVENWORTH%20ST%20SUITE%20321%2C+MCCONNELL%20AFB%2C+KS+67221,Sedgwick,,,,,,left_only
KAY'S PHARMACY,"2 W MAIN, HERINGTON, KS 67449",KS,67449.0,DEA,38.671448,-96.94371,Dec2018,http://maps.google.com/maps?q=KAYS%20PHARMACY%2C2%20W%20MAIN%2C+HERINGTON%2C+KS+67449,Dickinson,http://maps.google.com/maps?q=KAYS%20PHARMACY%2C2%20W%20MAIN%2C+HERINGTON%2C+KS+67449,KS,67449.0,DEA,Oct2018,both
HUTCHINSON CLINIC PHARMACY,"2101 N WALDRON ST SUITE A, HUTCHINSON, KS 67502",KS,67502.0,DEA,38.077274,-97.894646,April2018,http://maps.google.com/maps?q=HUTCHINSON%20CLINIC%20PHARMACY%2C2101%20N%20WALDRON%20ST%20SUITE%20A%2C+HUTCHINSON%2C+KS+67502,Reno,,,,,,left_only
WALGREEN CO.,"510 E 30TH AVE, HUTCHINSON, KS 67502",KS,67502.0,DEA,38.0866451961,-97.9199274314,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C510%20E%2030TH%20AVE%2C+HUTCHINSON%2C+KS+67502,Reno,http://maps.google.com/maps?q=WALGREEN%20CO%2C510%20E%2030TH%20AVE%2C+HUTCHINSON%2C+KS+67502,KS,67502.0,DEA,Oct2018,both
WALGREEN CO.,"2600 VINE STREET, HAYS, KS 67601",KS,67601.0,DEA,38.879212,-99.317817,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2600%20VINE%20STREET%2C+HAYS%2C+KS+67601,Ellis,http://maps.google.com/maps?q=WALGREEN%20CO%2C2600%20VINE%20STREET%2C+HAYS%2C+KS+67601,KS,67601.0,DEA,Oct2018,both
MOFFET DRUG,"102 S STATE STREET, NORTON, KS 67654",KS,67654.0,DEA,39.8282694694,-99.8889859796,April2018,http://maps.google.com/maps?q=MOFFET%20DRUG%2C102%20S%20STATE%20STREET%2C+NORTON%2C+KS+67654,Norton,,,,,,left_only
OAKLEY HEALTH MART PHARMACY,"103 CENTER AVE, OAKLEY, KS 67748",KS,67748.0,DEA,39.125286,-100.85379,Dec2018,http://maps.google.com/maps?q=OAKLEY%20HEALTH%20MART%20PHARMACY%2C103%20CENTER%20AVE%2C+OAKLEY%2C+KS+67748,Logan,,,,,,left_only
WALGREEN CO.,"1801 N 14TH AVE, DODGE CITY, KS 67801",KS,67801.0,DEA,37.765638,-100.032914,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1801%20N%2014TH%20AVE%2C+DODGE%20CITY%2C+KS+67801,Ford,,,,,,left_only
SCOTT CITY PHARMACY CHARTERED,"102 ALBERT AVE, SCOTT CITY, KS 67871",KS,67871.0,DEA,38.4662162,-100.9067344,Dec2018,http://maps.google.com/maps?q=SCOTT%20CITY%20PHARMACY%20CHARTERED%2C102%20ALBERT%20AVE%2C+SCOTT%20CITY%2C+KS+67871,Scott,,,,,,left_only
GRANT COUNTY DRUG,"219 N MAIN ST, ULYSSES, KS 67880",KS,67880.0,DEA,37.582054,-101.35804,Dec2018,http://maps.google.com/maps?q=GRANT%20COUNTY%20DRUG%2C219%20N%20MAIN%20ST%2C+ULYSSES%2C+KS+67880,Grant,http://maps.google.com/maps?q=GRANT%20COUNTY%20DRUG%2C219%20N%20MAIN%20ST%2C+ULYSSES%2C+KS+67880,KS,67880.0,DEA,Oct2018,both
USPHS INDIAN HOSPITAL,"U.S. HIGHWAY 77, WINNEBAGO, NE 68071",NE,68071.0,DEA,42.272391,-96.48419,Dec2018,http://maps.google.com/maps?q=USPHS%20INDIAN%20HOSPITAL%2CU.S.%20HIGHWAY%2077%2C+WINNEBAGO%2C+NE+68071,Thurston,http://maps.google.com/maps?q=USPHS%20INDIAN%20HOSPITAL%2CU.S.%20HIGHWAY%2077%2C+WINNEBAGO%2C+NE+68071,NE,68071.0,DEA,Oct2018,both
ELMWOOD PHARMACY,"808 S. 52ND, OMAHA, NE 68106",NE,68106.0,DEA,41.252056,-95.99518,Dec2018,http://maps.google.com/maps?q=ELMWOOD%20PHARMACY%2C808%20S.%2052ND%2C+OMAHA%2C+NE+68106,Douglas,http://maps.google.com/maps?q=ELMWOOD%20PHARMACY%2C808%20S.%2052ND%2C+OMAHA%2C+NE+68106,NE,68106.0,DEA,Oct2018,both
WALGREEN CO.,"5038 CENTER ST., OMAHA, NE 68106",NE,68106.0,DEA,41.2415438054,-95.9907851249,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C5038%20CENTER%20ST.%2C+OMAHA%2C+NE+68106,Douglas,http://maps.google.com/maps?q=WALGREEN%20CO%2C5038%20CENTER%20ST.%2C+OMAHA%2C+NE+68106,NE,68106.0,DEA,Oct2018,both
USAF- OFFUTT AFB,"2501 CAPEHART RD, STE I105, ATTN:LOGISTICS VAULT CUSTODIAN, OFFUTT AFB, NE 68113",NE,68113.0,DEA,41.12,-95.92,Dec2018,http://maps.google.com/maps?q=USAF%20OFFUTT%20AFB%2C2501%20CAPEHART%20RD%2C%20STE%20I105%2C+OFFUTT%20AFB%2C+NE+68113,Sarpy,,,,,,left_only
USAF-OFFUTT,"502 CUSTER DRIVE, ATTN: LOGISTICS VAULT CUSTODIAN, OFFUTT AFB, NE 68113",NE,68113.0,DEA,41.1519,-96.14398,Dec2018,http://maps.google.com/maps?q=USAFOFFUTT%2C502%20CUSTER%20DRIVE%2C+OFFUTT%20AFB%2C+NE+68113,Sarpy,,,,,,left_only
VIA RX,"825 N 90TH ST, OMAHA, NE 68114",NE,68114.0,DEA,41.267162,-96.052536,Dec2018,http://maps.google.com/maps?q=VIA%20RX%2C825%20N%2090TH%20ST%2C+OMAHA%2C+NE+68114,Douglas,http://maps.google.com/maps?q=VIA%20RX%2C825%20N%2090TH%20ST%2C+OMAHA%2C+NE+68114,NE,68114.0,DEA,Oct2018,both
KOHLL/RXMPSS,"5110 L STREET, OMAHA, NE 68117",NE,68117.0,DEA,41.21253,-95.99413,Dec2018,http://maps.google.com/maps?q=KOHLLRXMPSS%2C5110%20L%20STREET%2C+OMAHA%2C+NE+68117,Douglas,http://maps.google.com/maps?q=KOHLLRXMPSS%2C5110%20L%20STREET%2C+OMAHA%2C+NE+68117,NE,68117.0,DEA,Oct2018,both
THE NEBRASKA MEDICAL CENTER BELLEVUE PHARMACY,"2510 BELLEVUE MEDICAL CENTER DR, STE 100, BELLEVUE, NE 68123",NE,68123.0,DEA,41.13721500000001,-95.9481364,Dec2018,http://maps.google.com/maps?q=THE%20NEBRASKA%20MEDICAL%20CENTER%20BELLEVUE%20PHARMACY%2C2510%20BELLEVUE%20MEDICAL%20CENTER%20DR%2C+BELLEVUE%2C+NE+68123,Sarpy,http://maps.google.com/maps?q=THE%20NEBRASKA%20MEDICAL%20CENTER%20BELLEVUE%20PHARMACY%2C2510%20BELLEVUE%20MEDICAL%20CENTER%20DR%2C+BELLEVUE%2C+NE+68123,NE,68123.0,DEA,Oct2018,both
WALGREEN CO.,"2605 S 171ST ST, OMAHA, NE 68130",NE,68130.0,DEA,41.23566,-96.18237,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2605%20S%20171ST%20ST%2C+OMAHA%2C+NE+68130,Douglas,http://maps.google.com/maps?q=WALGREEN%20CO%2C2605%20S%20171ST%20ST%2C+OMAHA%2C+NE+68130,NE,68130.0,DEA,Oct2018,both
KOHLL'S PHARMACY & HOMECARE,"5000 DODGE STREET, OMAHA, NE 68132",NE,68132.0,DEA,41.259686,-95.99033,Dec2018,http://maps.google.com/maps?q=KOHLLS%20PHARMACY%20%20HOMECARE%2C5000%20DODGE%20STREET%2C+OMAHA%2C+NE+68132,Douglas,http://maps.google.com/maps?q=KOHLLS%20PHARMACY%20%20HOMECARE%2C5000%20DODGE%20STREET%2C+OMAHA%2C+NE+68132,NE,68132.0,DEA,Oct2018,both
WALGREEN CO.,"9001 BLONDO STREET, OMAHA, NE 68134",NE,68134.0,DEA,41.277786,-96.05267,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C9001%20BLONDO%20STREET%2C+OMAHA%2C+NE+68134,Douglas,http://maps.google.com/maps?q=WALGREEN%20CO%2C9001%20BLONDO%20STREET%2C+OMAHA%2C+NE+68134,NE,68134.0,DEA,Oct2018,both
KOHLL'S PHARMACY & HOMECARE,"12739 Q STREET, OMAHA, NE 68137",NE,68137.0,DEA,41.20517,-96.11301,Dec2018,http://maps.google.com/maps?q=KOHLLS%20PHARMACY%20%20HOMECARE%2C12739%20Q%20STREET%2C+OMAHA%2C+NE+68137,Douglas,,,,,,left_only
NEIGHBORHOOD LTC PHARMACY,"5115 SOUTH 111TH ST, OMAHA, NE 68137",NE,68137.0,DEA,41.20631,-96.085365,Dec2018,http://maps.google.com/maps?q=NEIGHBORHOOD%20LTC%20PHARMACY%2C5115%20SOUTH%20111TH%20ST%2C+OMAHA%2C+NE+68137,Douglas,,,,,,left_only
WALGREEN CO.,"13155 W CENTER RD, OMAHA, NE 68144",NE,68144.0,DEA,41.2339967004,-96.1189540707,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C13155%20W%20CENTER%20RD%2C+OMAHA%2C+NE+68144,Douglas,,,,,,left_only
WALGREEN CO.,"3701 N. 132ND STREET, OMAHA, NE 68164",NE,68164.0,DEA,41.2929742206,-96.11953667040001,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3701%20N.%20132ND%20STREET%2C+OMAHA%2C+NE+68164,Douglas,http://maps.google.com/maps?q=WALGREEN%20CO%2C3701%20N.%20132ND%20STREET%2C+OMAHA%2C+NE+68164,NE,68164.0,DEA,Oct2018,both
NE MEDICAL CTR CLINIC PHARM,"989200 NEBRASKA MEDICAL CTR, OMAHA, NE 68198",NE,68198.0,DEA,41.2548019,-95.9756821,Dec2018,http://maps.google.com/maps?q=NE%20MEDICAL%20CTR%20CLINIC%20PHARM%2C989200%20NEBRASKA%20MEDICAL%20CTR%2C+OMAHA%2C+NE+68198,Douglas,,,,,,left_only
NEMAHA COUNTY HOSPITAL,"2022 13TH STREET, AUBURN, NE 68305",NE,68305.0,DEA,40.39199115,-95.8535535347,April2018,http://maps.google.com/maps?q=NEMAHA%20COUNTY%20HOSPITAL%2C2022%2013TH%20STREET%2C+AUBURN%2C+NE+68305,Nemaha,,,,,,left_only
CLABAUGH PHARMACY INC.,"501 COURT STREET, BEATRICE, NE 68310",NE,68310.0,DEA,40.26586500000001,-96.76258,Dec2018,http://maps.google.com/maps?q=CLABAUGH%20PHARMACY%20INC%2C501%20COURT%20STREET%2C+BEATRICE%2C+NE+68310,Gage,http://maps.google.com/maps?q=CLABAUGH%20PHARMACY%20INC%2C501%20COURT%20STREET%2C+BEATRICE%2C+NE+68310,NE,68310.0,DEA,Oct2018,both
COMMUNITY MEDICAL CENTER INC,"3307 BARADA ST, PO BOX 399, FALLS CITY, NE 68355",NE,68355.0,DEA,40.07305039999999,-95.6112847,April2018,http://maps.google.com/maps?q=COMMUNITY%20MEDICAL%20CENTER%20INC%2C3307%20BARADA%20ST%2C+FALLS%20CITY%2C+NE+68355,Richardson,http://maps.google.com/maps?q=COMMUNITY%20MEDICAL%20CENTER%20INC%2C3307%20BARADA%20ST%2C+FALLS%20CITY%2C+NE+68355,NE,68355.0,DEA,Oct2018,both
CHI HEALTH ST MARY'S,"1301 GRUNDMAN BLVD, NEBRASKA CITY, NE 68410",NE,68410.0,DEA,40.6563438,-95.8623967,Dec2018,http://maps.google.com/maps?q=CHI%20HEALTH%20ST%20MARYS%2C1301%20GRUNDMAN%20BLVD%2C+NEBRASKA%20CITY%2C+NE+68410,Otoe,,,,,,left_only
U-SAVE PHARMACY,"1821 S. 11TH ST., NEBRASKA CITY, NE 68410",NE,68410.0,DEA,40.659966,-95.85916,Dec2018,http://maps.google.com/maps?q=USAVE%20PHARMACY%2C1821%20S.%2011TH%20ST.%2C+NEBRASKA%20CITY%2C+NE+68410,Otoe,,,,,,left_only
JOHNSON COUNTY HOSPITAL,"202 HIGH STREET, P.O. BOX 599, TECUMSEH, NE 68450",NE,68450.0,DEA,40.379185,-96.197266,April2018,http://maps.google.com/maps?q=JOHNSON%20COUNTY%20HOSPITAL%2C202%20HIGH%20STREET%2C+TECUMSEH%2C+NE+68450,Johnson,http://maps.google.com/maps?q=JOHNSON%20COUNTY%20HOSPITAL%2C202%20HIGH%20STREET%2C+TECUMSEH%2C+NE+68450,NE,68450.0,DEA,Oct2018,both
WALGREEN CO.,"1701 SOUTH ST, LINCOLN, NE 68502",NE,68502.0,DEA,40.791683,-96.696625,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1701%20SOUTH%20ST%2C+LINCOLN%2C+NE+68502,Lancaster,,,,,,left_only
KOHLL'S PHARMACY & HOMECARE,"800 N 27TH ST, LINCOLN, NE 68503",NE,68503.0,DEA,40.820843,-96.68222,Dec2018,http://maps.google.com/maps?q=KOHLLS%20PHARMACY%20%20HOMECARE%2C800%20N%2027TH%20ST%2C+LINCOLN%2C+NE+68503,Lancaster,http://maps.google.com/maps?q=KOHLLS%20PHARMACY%20%20HOMECARE%2C800%20N%2027TH%20ST%2C+LINCOLN%2C+NE+68503,NE,68503.0,DEA,Oct2018,both
RELYCARE PHARMACY LINCOLN,"1221 N. COTNER BLVD, SUITE 1, LINCOLN, NE 68505",NE,68505.0,DEA,40.82517,-96.63266,Dec2018,http://maps.google.com/maps?q=RELYCARE%20PHARMACY%20LINCOLN%2C1221%20N.%20COTNER%20BLVD%2C+LINCOLN%2C+NE+68505,Lancaster,,,,,,left_only
NEIGHBORHOOD LTC PHARMACY INC.,"5625 O ST, SUITE 101, LINCOLN, NE 68510",NE,68510.0,DEA,40.813362,-96.6435,Dec2018,http://maps.google.com/maps?q=NEIGHBORHOOD%20LTC%20PHARMACY%20INC%2C5625%20O%20ST%2C%20SUITE%20101%2C+LINCOLN%2C+NE+68510,Lancaster,,,,,,left_only
