address,googleMapsUrl,lat,lng,name,postal,source,state,source_date
"104 PUSHAW STATION RD., SUNDERLAND, MD 20689","http://maps.google.com/maps?q=104 PUSHAW STATION RD.,+SUNDERLAND,+MD+20689&hl=en",38.673786,-76.59268,MT. HOPE COMMUNITY CENTER,20689,DEA,MD,NTBD2018
"6121 FRANCONIA ROAD, ALEXANDRIA, VA 22310","http://maps.google.com/maps?q=6121 FRANCONIA ROAD,+ALEXANDRIA,+VA+22310&hl=en",38.781807,-77.147644,FRANCONIA DISTRICT STATION FRONT PARKING LOT -OPERATING 10 AM TO 2 PM-,22310,DEA,VA,NTBD2018
"2511 PARKERS LANE, ALEXANDRIA, VA 22306","http://maps.google.com/maps?q=2511 PARKERS LANE,+ALEXANDRIA,+VA+22306&hl=en",38.741634000000005,-77.07584,MOUNT VERNON DISTRICT POLICE STATION FRONT PARKING LOT -OPERATING 10 AM TO 2 PM-,22306,DEA,VA,NTBD2018
"3500 FORESTVILLE ROAD, FORESTVILLE, MD 20747","http://maps.google.com/maps?q=3500 FORESTVILLE ROAD,+FORESTVILLE,+MD+20747&hl=en",38.840443,-76.87441,MSP FORESTVILLE BARRACK POC: LT. ROLAND BUTLER,20747,DEA,MD,NTBD2018
"7600 BARLOWE ROAD, PALMER PARK, MD 20785","http://maps.google.com/maps?q=7600 BARLOWE ROAD,+PALMER PARK,+MD+20785&hl=en",38.91818,-76.87542909999999,"CENTRAL COLLECTION SITE DISTRICT III, PGPD",20785,DEA,MD,NTBD2018
"5135 INDIAN HEAD HIGHWAY, OXON HILL, MD 20745","http://maps.google.com/maps?q=5135 INDIAN HEAD HIGHWAY,+OXON HILL,+MD+20745&hl=en",38.814735,-76.99864000000001,DISTRICT 4 STATION - OXON HILL,20745,DEA,MD,NTBD2018
"2455 ALABAMA AVENUE, SE, WASHINGTON, DC 20020","http://maps.google.com/maps?q=2455 ALABAMA AVENUE, SE,+WASHINGTON,+DC+20020&hl=en",38.85337,-76.96996999999999,SEVENTH POLICE DISTRICT,20020,DEA,DC,NTBD2018
"5002 HAYES STREET NE, WASHINGTON, DC 20019","http://maps.google.com/maps?q=5002 HAYES STREET NE,+WASHINGTON,+DC+20019&hl=en",38.899887,-76.928444,SIXTH POLICE DISTRICT,20019,DEA,DC,NTBD2018
"23323 WISE COURT, ACCOMAC, VA 23301","http://maps.google.com/maps?q=23323 WISE COURT,+ACCOMAC,+VA+23301&hl=en",37.72043,-75.670906,ACCOMACK COUNTY SHERIFF'S OFFICE,23301,DEA,VA,NTBD2018
"4075 GORDON STINNETT AVE., CHESAPEAKE BEACH, MD 20732","http://maps.google.com/maps?q=4075 GORDON STINNETT AVE.,+CHESAPEAKE BEACH,+MD+20732&hl=en",38.692078,-76.53851999999999,NORTHEAST COMMUNITY CENTER,20732,DEA,MD,NTBD2018
"20 APPEAL LANE, LUSBY, MD 20657","http://maps.google.com/maps?q=20 APPEAL LANE,+LUSBY,+MD+20657&hl=en",38.379578,-76.43754,SOUTHERN COMMUNITY CENTER,20657,DEA,MD,NTBD2018
"200 BALTIMORE STREET, LA PLATA, MD 20646","http://maps.google.com/maps?q=200 BALTIMORE STREET,+LA PLATA,+MD+20646&hl=en",38.530322999999996,-76.98097,CHARLES COUNTY GOVERNMENT MAIN ENTRANCE PARKING LOT,20646,DEA,MD,NTBD2018
"10445 GOVERNMENT CENTER BLVD., KING GEORGE, VA 22485","http://maps.google.com/maps?q=10445 GOVERNMENT CENTER BLVD.,+KING GEORGE,+VA+22485&hl=en",38.25327,-77.16134,KING GEORGE SHERIFF'S FRONT PARKING LOT,22485,DEA,VA,NTBD2018
"8293 MARY BALL ROAD, LANCASTER, VA 22503","http://maps.google.com/maps?q=8293 MARY BALL ROAD,+LANCASTER,+VA+22503&hl=en",37.769867,-76.46571999999999,LANCASTER SHERIFF'S OFFICE,22503,DEA,VA,NTBD2018
"9500 MITCHELL ROAD, LA PLATA, MD 20646","http://maps.google.com/maps?q=9500 MITCHELL ROAD,+LA PLATA,+MD+20646&hl=en",38.565956,-76.983246,MSP LA PLATA BARRACK POC: D/SGT. KEVIN BEAUCHAMP,20646,DEA,MD,NTBD2018
"23200 LEONARD HALL DRIVE, LEONARDTOWN, MD 20650","http://maps.google.com/maps?q=23200 LEONARD HALL DRIVE,+LEONARDTOWN,+MD+20650&hl=en",38.30558,-76.632,MSP LEONARDTOWN BARRACK POC: D/SGT. WILLIAM ROSADO,20650,DEA,MD,NTBD2018
"30581 PERRY ROAD, PRINCESS ANNE, MD 21853","http://maps.google.com/maps?q=30581 PERRY ROAD,+PRINCESS ANNE,+MD+21853&hl=en",38.161312,-75.69055999999999,MSP PRINCESS ANNE BARRACK POC: D/SGT. KEEN,21853,DEA,MD,NTBD2018
"210 MAIN STREET, PRINCE FREDERICK, MD 20678","http://maps.google.com/maps?q=210 MAIN STREET,+PRINCE FREDERICK,+MD+20678&hl=en",38.538216,-76.58197,PRINCE FREDERICK BARRACK POC: RANDY STEVENS,20678,DEA,MD,NTBD2018
"220 SOUTH MAIN STREET, NEWARK, DE 19711","http://maps.google.com/maps?q=220 SOUTH MAIN STREET,+NEWARK,+DE+19711&hl=en",39.677625799999994,-75.76312829999999,NEWARK POLICE DEPARTMENT,19711,DEA,DE,NTBD2018
"5211 THE HORNES, EASTVILLE, VA 23347","http://maps.google.com/maps?q=5211 THE HORNES,+EASTVILLE,+VA+23347&hl=en",37.3496388,-75.9360772,NORTHAMPTON COUNTY SHERIFF'S OFFICE FRONT LOBBY,23347,DEA,VA,NTBD2018
"195 JUDICIAL PLACE, HEATHSVILLE, VA 22473","http://maps.google.com/maps?q=195 JUDICIAL PLACE,+HEATHSVILLE,+VA+22473&hl=en",37.9155908,-76.473028,NORTHUMBERLAND COUNTY SHERIFF'S OFFICE,22473,DEA,VA,NTBD2018
"2645 COLLEGE DR.WRC BUILDING, WOODBRIDGE, VA 22191","http://maps.google.com/maps?q=2645 COLLEGE DR.,+WOODBRIDGE,+VA+22191&hl=en",38.6217323,-77.29146379999999,NOVA COMMUNITY COLLEGE WOODBRIDGE CAMPUS,22191,DEA,VA,NTBD2018
"11780 BECKFORD AVENUE, PRINCESS ANNE, MD 21853","http://maps.google.com/maps?q=11780 BECKFORD AVENUE,+PRINCESS ANNE,+MD+21853&hl=en",38.204212,-75.69535,PRINCESS ANNE POLICE DEPARTMENT,21853,DEA,MD,NTBD2018
"23150 LEONARD HALL DRIVE, LEONARDTOWN, MD 20650","http://maps.google.com/maps?q=23150 LEONARD HALL DRIVE,+LEONARDTOWN,+MD+20650&hl=en",38.304516799999995,-76.62915,ST. MARY'S COUNTY SHERIFF'S OFFICE HQ,20650,DEA,MD,NTBD2018
"37575 CHARLOTTE HALL SCHOOL ROAD, CHARLOTTE HALL, MD 20622","http://maps.google.com/maps?q=37575 CHARLOTTE HALL SCHOOL ROAD,+CHARLOTTE HALL,+MD+20622&hl=en",38.478504,-76.7777,ST. MARY'S SHERIFF'S OFFICE DISTRICT ONE STATION,20622,DEA,MD,NTBD2018
"21600 GREAT MILLS ROAD, LEXINGTON PARK, MD 20653","http://maps.google.com/maps?q=21600 GREAT MILLS ROAD,+LEXINGTON PARK,+MD+20653&hl=en",38.260727,-76.46506,ST. MARY'S SQUARE,20653,DEA,MD,NTBD2018
"500 MARTHA JEFFERSON DRIVE, CHARLOTTESVILLE, VA 22911","http://maps.google.com/maps?q=500 MARTHA JEFFERSON DRIVE,+CHARLOTTESVILLE,+VA+22911&hl=en",38.024124,-78.442116,MARTHA JEFFERSON HOSPITAL BACKSIDE OF MAIN HOSPITAL,22911,DEA,VA,NTBD2018
"601 ENGLAND STREET, ASHLAND, VA 23005","http://maps.google.com/maps?q=601 ENGLAND STREET,+ASHLAND,+VA+23005&hl=en",37.7582988,-77.4735583,ASHLAND POLICE DEPARTMENT VISITOR PARKING LOT,23005,DEA,VA,NTBD2018
"104 W. BROADDUS AVENUE, BOWLING GREEN, VA 22427","http://maps.google.com/maps?q=104 W. BROADDUS AVENUE,+BOWLING GREEN,+VA+22427&hl=en",38.05508,-77.35101,CAROLINE SQUARE SHOPPING CENTER PARKING LOT PARKING LOT NEAR RITE AID PHARMACY ENTRANCE,22427,DEA,VA,NTBD2018
"18048 JEFFERSON DAVIS HIGHWAY, RUTHER GLEN, VA 22546","http://maps.google.com/maps?q=18048 JEFFERSON DAVIS HIGHWAY,+RUTHER GLEN,+VA+22546&hl=en",38.018,-77.51518,CVS PHARMACY PARKING LOT,22546,DEA,VA,NTBD2018
"28 ABBY ROAD, PALMYRA, VA 22963","http://maps.google.com/maps?q=28 ABBY ROAD,+PALMYRA,+VA+22963&hl=en",37.899597,-78.312386,CVS PHARMACY,22963,DEA,VA,NTBD2018
"1101 SAM PERRY BLVD, FREDERICKSBURG, VA 22401","http://maps.google.com/maps?q=1101 SAM PERRY BLVD,+FREDERICKSBURG,+VA+22401&hl=en",38.309635,-77.48241999999999,MARY WASHINGTON HOSPITAL TOMPKINS-MARTIN MEDICAL PLAZA,22401,DEA,VA,NTBD2018
"2710 FAIRGROUNDS ROAD, GOOCHLAND, VA 23063","http://maps.google.com/maps?q=2710 FAIRGROUNDS ROAD,+GOOCHLAND,+VA+23063&hl=en",37.69795,-77.88619,GOOCHLAND FIRE/RESCUE COMPANY 5,23063,DEA,VA,NTBD2018
"12720 TUCKAHOE CREEK PKWY, HENRICO, VA 23238","http://maps.google.com/maps?q=12720 TUCKAHOE CREEK PKWY,+HENRICO,+VA+23238&hl=en",37.626014399999995,-77.6606122,WEST CREEK EMERGENCY CENTER,23238,DEA,VA,NTBD2018
"408 GORDON AVE, GORDONSVILLE, VA 22942","http://maps.google.com/maps?q=408 GORDON AVE,+GORDONSVILLE,+VA+22942&hl=en",38.139571999999994,-78.193405,FOOD LION,22942,DEA,VA,NTBD2018
"7427 VERDI LANE, MECHANICSVILLE, VA 23116","http://maps.google.com/maps?q=7427 VERDI LANE,+MECHANICSVILLE,+VA+23116&hl=en",37.646815999999994,-77.35571999999999,MECHANICSVILLE CONVENIENCE CENTER,23116,DEA,VA,NTBD2018
"7721 E. PARHAM ROAD, HENRICO, VA 23294","http://maps.google.com/maps?q=7721 E. PARHAM ROAD,+HENRICO,+VA+23294&hl=en",37.630238,-77.526924,HENRICO TRAINING CENTER ENTRANCE IS ON SHRADER ROAD,23294,DEA,VA,NTBD2018
"4915 RICHMOND TAPPAHANNOCK HIGHWAY, AYLETT, VA 23009","http://maps.google.com/maps?q=4915 RICHMOND TAPPAHANNOCK HIGHWAY,+AYLETT,+VA+23009&hl=en",37.744087,-77.13396,CENTRAL CROSSING FOOD LION PARKING LOT AREA NEAR FRONT OF STORE,23009,DEA,VA,NTBD2018
"1 WOOLFOLK AVE, LOUISA, VA 23093","http://maps.google.com/maps?q=1 WOOLFOLK AVE,+LOUISA,+VA+23093&hl=en",38.0221377,-78.0021904,LOUISA COUNTY SHERIFF'S OFFICE,23093,DEA,VA,NTBD2018
"308 RADNEY ROAD, ORANGE, VA 22960","http://maps.google.com/maps?q=308 RADNEY ROAD,+ORANGE,+VA+22960&hl=en",38.260822,-78.11740999999999,CVS PHARMACY FRONT SIDEWALK,22960,DEA,VA,NTBD2018
"130 WEST MAIN STREET, ORANGE, VA 22960","http://maps.google.com/maps?q=130 WEST MAIN STREET,+ORANGE,+VA+22960&hl=en",38.24473,-78.11242,ORANGE PHARMACY FRONT SIDEWALK,22960,DEA,VA,NTBD2018
"3880 OLD BUCKINGHAM ROAD, POWHATAN, VA 23139","http://maps.google.com/maps?q=3880 OLD BUCKINGHAM ROAD,+POWHATAN,+VA+23139&hl=en",37.538166,-77.91733,POWHATAN COUNTY COURTHOUSE,23139,DEA,VA,NTBD2018
"5992 PLANK ROAD, FREDERICKSBURG, VA 22407","http://maps.google.com/maps?q=5992 PLANK ROAD,+FREDERICKSBURG,+VA+22407&hl=en",38.292706,-77.582115,CHANCELLOR VOL. FIRE AND RESCUE OLD ENGINE COMPANY 5,22407,DEA,VA,NTBD2018
"9767 COURTHOUSE ROAD, SPOTSYLVANIA, VA 22553","http://maps.google.com/maps?q=9767 COURTHOUSE ROAD,+SPOTSYLVANIA,+VA+22553&hl=en",38.194492,-77.58658,CVS COURTLAND COMMONS PARKING LOT,22553,DEA,VA,NTBD2018
"10401 SPOTSYLVANIA AVENUEUNDER THE AWNING, FREDERICKSBURG, VA 22408","http://maps.google.com/maps?q=10401 SPOTSYLVANIA AVENUE,+FREDERICKSBURG,+VA+22408&hl=en",38.242195,-77.49726,MARY WASHINGTON HEALTHCARE EMERGENCY AND OUTPATIENT CENTER - LEES HILL,22408,DEA,VA,NTBD2018
"4600 SPOTSYLVANIA PARKWAY, FREDERICKSBURG, VA 22408","http://maps.google.com/maps?q=4600 SPOTSYLVANIA PARKWAY,+FREDERICKSBURG,+VA+22408&hl=en",38.219475,-77.49641,SPOTSYLVANIA REGIONAL MEDICAL CENTER UNDER MAIN ENTRANCE AWNING,22408,DEA,VA,NTBD2018
"101 HOSPITAL CENTER BLVD, STAFFORD, VA 22554","http://maps.google.com/maps?q=101 HOSPITAL CENTER BLVD,+STAFFORD,+VA+22554&hl=en",38.414642,-77.40418000000001,STAFFORD HOSPITAL CENTER SOUTH SIDE OF HOSPITAL NEAR ER,22554,DEA,VA,NTBD2018
"9300 BROOK ROAD, GLEN ALLEN, VA 23060","http://maps.google.com/maps?q=9300 BROOK ROAD,+GLEN ALLEN,+VA+23060&hl=en",37.65318,-77.45985999999999,VIRGINIA STATE POLICE DIVISION I HQS POC: SGT MELANIE MCKENNEY,23060,DEA,VA,NTBD2018
"1209 20TH STREET, CHESAPEAKE, VA 23324","http://maps.google.com/maps?q=1209 20TH STREET,+CHESAPEAKE,+VA+23324&hl=en",36.8217607,-76.2734277,CHESAPEAKE POLICE 2ND PRECINCT,23324,DEA,VA,NTBD2018
"4764 STATION HOUSE ROAD, CHESAPEAKE, VA 23321","http://maps.google.com/maps?q=4764 STATION HOUSE ROAD,+CHESAPEAKE,+VA+23321&hl=en",36.84735,-76.42785,CHESAPEAKE POLICE 4TH PRECINCT,23321,DEA,VA,NTBD2018
"7453 HARGETT BLVD, GLOUCESTER, VA 23061","http://maps.google.com/maps?q=7453 HARGETT BLVD,+GLOUCESTER,+VA+23061&hl=en",37.4181,-76.54553,GLOUCESTER PHARMACY,23061,DEA,VA,NTBD2018
"2418 GEORGE WASHINGTON MEMORIAL HIGHWAY, HAYES, VA 23072","http://maps.google.com/maps?q=2418 GEORGE WASHINGTON MEMORIAL HIGHWAY,+HAYES,+VA+23072&hl=en",37.27609,-76.50010999999999,WALGREEN'S PHARMACY FRONT ENTRANCE,23072,DEA,VA,NTBD2018
"3000 COLISEUM DRIVE, HAMPTON, VA 23666","http://maps.google.com/maps?q=3000 COLISEUM DRIVE,+HAMPTON,+VA+23666&hl=en",37.063553000000006,-76.39764,SENTARA CAREPLEX HOSPITAL NEAR EMERGENCY ROOM ENTRANCE,23666,DEA,VA,NTBD2018
"1440 N. LABURNUM AVENUE, RICHMOND, VA 23223","http://maps.google.com/maps?q=1440 N. LABURNUM AVENUE,+RICHMOND,+VA+23223&hl=en",37.566722999999996,-77.37881999999999,EASTERN HENRICO RECREATION CENTER,23223,DEA,VA,NTBD2018
"4600 OPPORTUNITY WAY, WILLIAMSBURG, VA 23188","http://maps.google.com/maps?q=4600 OPPORTUNITY WAY,+WILLIAMSBURG,+VA+23188&hl=en",37.33579,-76.75887,JAMES CITY COUNTY POLICE DEPARTMENT LAW ENFORCEMENT CENTER,23188,DEA,VA,NTBD2018
"3483 LEWIS B. PULLER HWY, SHACKLEFORDS, VA 23156","http://maps.google.com/maps?q=3483 LEWIS B. PULLER HWY,+SHACKLEFORDS,+VA+23156&hl=en",37.545978600000005,-76.7164375,NICK'S RESTAURANT SIDE PARKING LOT,23156,DEA,VA,NTBD2018
"396 NEWTOWN ROAD, SAINT STEPHENS CHURCH, VA 23148","http://maps.google.com/maps?q=396 NEWTOWN ROAD,+SAINT STEPHENS CHURCH,+VA+23148&hl=en",37.807751700000004,-77.0540683,PUMONKEY REGIONAL LIBRARY FRONT PARKING LOT,23148,DEA,VA,NTBD2018
"11995 COURTHOUSE CIRCLE, NEW KENT, VA 23124","http://maps.google.com/maps?q=11995 COURTHOUSE CIRCLE,+NEW KENT,+VA+23124&hl=en",37.517464000000004,-76.977264,NEW KENT SHERIFF'S OFFICE,23124,DEA,VA,NTBD2018
"611 DRESDEN DR., NEWPORT NEWS, VA 23601","http://maps.google.com/maps?q=611 DRESDEN DR.,+NEWPORT NEWS,+VA+23601&hl=en",37.05571,-76.46236400000001,NEWPORT NEWS PD CENTRAL PRECINCT,23601,DEA,VA,NTBD2018
"368 DESHAZOR DRIVE, NEWPORT NEWS, VA 23608","http://maps.google.com/maps?q=368 DESHAZOR DRIVE,+NEWPORT NEWS,+VA+23608&hl=en",37.12893,-76.54385,NEWPORT NEWS PD NORTH PRECINCT LOT BETWEEN POLICE AND FIRE DEPARTMENTS,23608,DEA,VA,NTBD2018
"3303 JEFFERSON AVENUE, NEWPORT NEWS, VA 23607","http://maps.google.com/maps?q=3303 JEFFERSON AVENUE,+NEWPORT NEWS,+VA+23607&hl=en",36.986618,-76.42429,NEWPORT NEWS PD SOUTH PRECINCT,23607,DEA,VA,NTBD2018
"901 ASBURY AVENUE, NORFOLK, VA 23513","http://maps.google.com/maps?q=901 ASBURY AVENUE,+NORFOLK,+VA+23513&hl=en",36.911892,-76.25005999999999,NORFOLK POLICE 3RD DIVISION FRONT ENTRANCE,23513,DEA,VA,NTBD2018
"3661 E. VIRGINIA BEACH BLVD, NORFOLK, VA 23502","http://maps.google.com/maps?q=3661 E. VIRGINIA BEACH BLVD,+NORFOLK,+VA+23502&hl=en",36.854855,-76.23745,NORFOLK POLICE OPERATIONS CENTER FRONT ENTRANCE,23502,DEA,VA,NTBD2018
"2500 N. MILITARY HWY, NORFOLK, VA 23502","http://maps.google.com/maps?q=2500 N. MILITARY HWY,+NORFOLK,+VA+23502&hl=en",36.881943,-76.21408000000001,NORFOLK POLICE TRAINING CENTER FRONT ENTRANCE,23502,DEA,VA,NTBD2018
"2501 CORPREW AVE, NORFOLK, VA 23504","http://maps.google.com/maps?q=2501 CORPREW AVE,+NORFOLK,+VA+23504&hl=en",36.85049,-76.2599,NORFOLK STATE UNIVERSITY PD LOBBY AREA,23504,DEA,VA,NTBD2018
"498 WYTHE CREEK ROAD, POQUOSON, VA 23662","http://maps.google.com/maps?q=498 WYTHE CREEK ROAD,+POQUOSON,+VA+23662&hl=en",37.1285,-76.391464,POQUOSON PHARMACY PARKING LOT,23662,DEA,VA,NTBD2018
"4001 RIVERSHORE ROAD, PORTSMOUTH, VA 23703","http://maps.google.com/maps?q=4001 RIVERSHORE ROAD,+PORTSMOUTH,+VA+23703&hl=en",36.87869,-76.37821,PORTSMOUTH FIRE STATION #3 FRONT DOOR,23703,DEA,VA,NTBD2018
"801 WATER ST, PORTSMOUTH, VA 23704","http://maps.google.com/maps?q=801 WATER ST,+PORTSMOUTH,+VA+23704&hl=en",36.835353999999995,-76.296875,PORTSMOUTH POLICE DEPARTMENT HEADQUARTERS,23704,DEA,VA,NTBD2018
"4404 DEEP CREEK BLVD, PORTSMOUTH, VA 23702","http://maps.google.com/maps?q=4404 DEEP CREEK BLVD,+PORTSMOUTH,+VA+23702&hl=en",36.802456,-76.32992,PORTSMOUTH SAFETY TOWN OUTSIDE FRONT DOOR,23702,DEA,VA,NTBD2018
"28 COLONIAL TRAIL EAST, SURRY, VA 23883","http://maps.google.com/maps?q=28 COLONIAL TRAIL EAST,+SURRY,+VA+23883&hl=en",37.1376778,-76.8346994,SURRY COUNTY CIRCUIT COURT HOUSE PARKING LOT,23883,DEA,VA,NTBD2018
"1660 TAPPAHANNOCK BLVD, TAPPAHANNOCK, VA 22560","http://maps.google.com/maps?q=1660 TAPPAHANNOCK BLVD,+TAPPAHANNOCK,+VA+22560&hl=en",37.90757,-76.86372,WAL-MART PARKING LOT OUTSIDE BETWEEN TWO ENTRANCES,22560,DEA,VA,NTBD2018
"WILLIAMSBURG FIRE DEPARTMENT440 N BOUNDARY STREET, WILLIAMSBURG, VA 23185","http://maps.google.com/maps?q=WILLIAMSBURG FIRE DEPARTMENT,+WILLIAMSBURG,+VA+23185&hl=en",37.275853999999995,-76.708435,WILLIAMSBURG FIRE DEPARTMENT,23185,DEA,VA,NTBD2018
"5338-D GEORGE WASHINGTON MEMORIAL HWY, YORKTOWN, VA 23692","http://maps.google.com/maps?q=5338-D GEORGE WASHINGTON MEMORIAL HWY,+YORKTOWN,+VA+23692&hl=en",37.15912,-76.46303,YORK-POQUOSON SHERIFF'S OFFICE D.A.R.E. OFFICE NEXT TO SUBWAY,23692,DEA,VA,NTBD2018
"949 N. GEORGE WASHINGTON HIGHWAY, CHESAPEAKE, VA 23323","http://maps.google.com/maps?q=949 N. GEORGE WASHINGTON HIGHWAY,+CHESAPEAKE,+VA+23323&hl=en",36.7750604,-76.3399677,CHESAPEAKE POLICE 3RD PRECINCT,23323,DEA,VA,NTBD2018
"401 ALBEMARLE DRIVE, CHESAPEAKE, VA 23322","http://maps.google.com/maps?q=401 ALBEMARLE DRIVE,+CHESAPEAKE,+VA+23322&hl=en",36.71783,-76.25084,CHESAPEAKE SHERIFF'S OFFICE ADMIN BUILDING ACROSS FROM CORRECTIONAL CENTER,23322,DEA,VA,NTBD2018
"1875 NEW MARKET ROAD, HENRICO, VA 23231","http://maps.google.com/maps?q=1875 NEW MARKET ROAD,+HENRICO,+VA+23231&hl=en",37.461327000000004,-77.37886,VARINA PUBLIC LIBRARY,23231,DEA,VA,NTBD2018
"1557 S. MILITARY HIGHWAY, CHESAPEAKE, VA 23320","http://maps.google.com/maps?q=1557 S. MILITARY HIGHWAY,+CHESAPEAKE,+VA+23320&hl=en",36.79607,-76.23649,VIRGINIA STATE POLICE - AREA 47 STATION POC: SGT ANDREA FISCHER,23320,DEA,VA,NTBD2018
"127 LEE HIGHWAY, VERONA, VA 24482","http://maps.google.com/maps?q=127 LEE HIGHWAY,+VERONA,+VA+24482&hl=en",38.194103000000005,-79.018074,AUGUSTA COUNTY SHERIFF'S OFFICE,24482,DEA,VA,NTBD2018
"145 WEST MAIN STREET, MONTEREY, VA 24465","http://maps.google.com/maps?q=145 WEST MAIN STREET,+MONTEREY,+VA+24465&hl=en",38.412785,-79.58168,HIGHLAND COUNTY SHERIFF'S OFFICE,24465,DEA,VA,NTBD2018
"795 STATLER BLVD, STAUNTON, VA 24401","http://maps.google.com/maps?q=795 STATLER BLVD,+STAUNTON,+VA+24401&hl=en",38.139790000000005,-79.06606,AUGUSTA HEALTH STAUNTON URGENT CARE FISHER AUTO PARKING LEFT OF URGENT CARE BUILDING,24401,DEA,VA,NTBD2018
"1211 WEST BROAD STREET, WAYNESBORO, VA 22980","http://maps.google.com/maps?q=1211 WEST BROAD STREET,+WAYNESBORO,+VA+22980&hl=en",38.071194,-78.89494,NEIGHBORHOOD MARKET PARKING LOT,22980,DEA,VA,NTBD2018
"15412 PATRICK HENRY HWY., AMELIA, VA 23002","http://maps.google.com/maps?q=15412 PATRICK HENRY HWY.,+AMELIA,+VA+23002&hl=en",37.357662,-77.96109,AMELIA PHARMACY INC. FRONT SIDEWALK BY STORE ENTRANCE,23002,DEA,VA,NTBD2018
"15105 PATRICK HENRY HWY, AMELIA, VA 23002","http://maps.google.com/maps?q=15105 PATRICK HENRY HWY,+AMELIA,+VA+23002&hl=en",37.364932399999994,-77.9370902,RITE AID PHARMACY FRONT SIDEWALK BY STORE ENTRANCE,23002,DEA,VA,NTBD2018
"12601 BAILEY BRIDGE RD, MIDLOTHIAN, VA 23112","http://maps.google.com/maps?q=12601 BAILEY BRIDGE RD,+MIDLOTHIAN,+VA+23112&hl=en",37.40846,-77.62326999999999,MANCHESTER HIGH SCHOOL FRONT LOOP,23112,DEA,VA,NTBD2018
"1869 SOUTHPARK BLVD, COLONIAL HEIGHTS, VA 23834","http://maps.google.com/maps?q=1869 SOUTHPARK BLVD,+COLONIAL HEIGHTS,+VA+23834&hl=en",37.25166,-77.39061,TOYS R. US PARKING LOT,23834,DEA,VA,NTBD2018
"101 LARK DR, MOYOCK, NC 27958","http://maps.google.com/maps?q=101 LARK DR,+MOYOCK,+NC+27958&hl=en",36.51869,-76.17156999999999,MOYOCK FOOD LION,27958,DEA,NC,NTBD2018
"300 N. MAIN STREET, HOPEWELL, VA 23860","http://maps.google.com/maps?q=300 N. MAIN STREET,+HOPEWELL,+VA+23860&hl=en",37.303955,-77.28738,HOPEWELL POLICE DEPARTMENT PARKING LOT BY MAIN ENTRANCE,23860,DEA,VA,NTBD2018
"2100 SOUTH CRATER RD, PETERSBURG, VA 23805","http://maps.google.com/maps?q=2100 SOUTH CRATER RD,+PETERSBURG,+VA+23805&hl=en",37.20254,-77.38016999999999,CVS PHARMACY,23805,DEA,VA,NTBD2018
"6600 COURTHOUSE ROAD, PRINCE GEORGE, VA 23875","http://maps.google.com/maps?q=6600 COURTHOUSE ROAD,+PRINCE GEORGE,+VA+23875&hl=en",37.222195,-77.28556,PRINCE GEORGE COUNTY POLICE DEPARTMENT SIDE PARKING LOT,23875,DEA,VA,NTBD2018
"156 S. SOUTH STREET, FARMVILLE, VA 23901","http://maps.google.com/maps?q=156 S. SOUTH STREET,+FARMVILLE,+VA+23901&hl=en",37.300667,-78.39215,MIDTOWN SQUARE IN FRONT OF CHICK-FIL-A,23901,DEA,VA,NTBD2018
"400 N. MAIN STREET, LAWRENCEVILLE, VA 23868","http://maps.google.com/maps?q=400 N. MAIN STREET,+LAWRENCEVILLE,+VA+23868&hl=en",36.759552,-77.84716,LAWRENCEVILLE MUNICIPAL BUILDING AT THE ENTRANCE TO THE POLICE DEPARTMENT,23868,DEA,VA,NTBD2018
"718 7TH ST, ALTAVISTA, VA 24517","http://maps.google.com/maps?q=718 7TH ST,+ALTAVISTA,+VA+24517&hl=en",37.112263,-79.28676,YMCA SPORTS CENTER,24517,DEA,VA,NTBD2018
"7851 RICHMOND HWY, APPOMATTOX, VA 24522","http://maps.google.com/maps?q=7851 RICHMOND HWY,+APPOMATTOX,+VA+24522&hl=en",37.364265,-78.84347,KROGER,24522,DEA,VA,NTBD2018
"725 PATRICK HENRY DRIVE, BLACKSBURG, VA 24060","http://maps.google.com/maps?q=725 PATRICK HENRY DRIVE,+BLACKSBURG,+VA+24060&hl=en",37.244152,-80.41115,BLACKSBURG RECREATION CENTER PARKING LOT,24060,DEA,VA,NTBD2018
"104 KINGSTON DRIVE, DALEVILLE, VA 24083","http://maps.google.com/maps?q=104 KINGSTON DRIVE,+DALEVILLE,+VA+24083&hl=en",37.395958,-79.90979,BOTETOURT PHYSICAL THERAPY,24083,DEA,VA,NTBD2018
"300 MAIN STREET, SUTTON, WV 26601","http://maps.google.com/maps?q=300 MAIN STREET,+SUTTON,+WV+26601&hl=en",38.66451,-80.70858,BRAXTON COUNTY COURT HOUSE IN FRONT OF COURTHOUSE,26601,DEA,WV,NTBD2018
"2148 E. MIDLAND TRAIL, BUENA VISTA, VA 24416","http://maps.google.com/maps?q=2148 E. MIDLAND TRAIL,+BUENA VISTA,+VA+24416&hl=en",37.743973,-79.37808000000001,CVS PHARMACY EXTERIOR BREEZEWAY,24416,DEA,VA,NTBD2018
"915 WEST STUART DRIVE, HILLSVILLE, VA 24343","http://maps.google.com/maps?q=915 WEST STUART DRIVE,+HILLSVILLE,+VA+24343&hl=en",36.7555,-80.743546,CVS PHARMACY - HILLSVILLE,24343,DEA,VA,NTBD2018
