name,address,state,postal,source,lat,lng,source_date,googleMapsUrl,county
PRAIRIE PARKWAY PHARMACY,"5100 PRAIRIE PARKWAY STE 106, CEDAR FALLS, IA 50613",IA,50613,DEA,42.4956787,-92.4380598,Dec2018,http://maps.google.com/maps?q=PRAIRIE%20PARKWAY%20PHARMACY%2C5100%20PRAIRIE%20PARKWAY%20STE%20106%2C+CEDAR%20FALLS%2C+IA+50613,Black Hawk
UNIV OF NO IOWA HEALTH CTR,"STUDENT HEALTH CTR UNIV OF N IOWA, 23RD ST, CEDAR FALLS, IA 50614",IA,50614,DEA,42.516531,-92.4632735,Dec2018,http://maps.google.com/maps?q=UNIV%20OF%20NO%20IOWA%20HEALTH%20CTR%2CSTUDENT%20HEALTH%20CTR%20UNIV%20OF%20N%20IOWA%2C+CEDAR%20FALLS%2C+IA+50614,Black Hawk
DBA NUCARA PHARMACY #7,"110 CENTER STREET, CONRAD, IA 50621",IA,50621,DEA,42.224514,-92.87437,Dec2018,http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C110%20CENTER%20STREET%2C+CONRAD%2C+IA+50621,Grundy
HARTIG DRUG CO INC,"HARTIG DRUG CO #14, 200 FIRST STREET EAST, INDEPENDENCE, IA 50644",IA,50644,DEA,42.468968,-91.8950566,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%20INC%2CHARTIG%20DRUG%20CO%20#14%2C+INDEPENDENCE%2C+IA+50644,Buchanan
RYAN PHARMACY,"1600 FIRST STREET EAST, INDEPENDENCE, IA 50644",IA,50644,DEA,42.46881,-91.87431,Dec2018,http://maps.google.com/maps?q=RYAN%20PHARMACY%2C1600%20FIRST%20STREET%20EAST%2C+INDEPENDENCE%2C+IA+50644,Buchanan
JESUP PHARMACY,"1094 220TH STREET, JESUP, IA 50648",IA,50648,DEA,42.468227,-92.059881,Dec2018,http://maps.google.com/maps?q=JESUP%20PHARMACY%2C1094%20220TH%20STREET%2C+JESUP%2C+IA+50648,Buchanan
LAPORTE CITY PHARMACY,"601 HIGHWAY 218 NORTH, LA PORTE CITY, IA 50651",IA,50651,DEA,42.32503,-92.2038,Dec2018,http://maps.google.com/maps?q=LAPORTE%20CITY%20PHARMACY%2C601%20HIGHWAY%20218%20NORTH%2C+LA%20PORTE%20CITY%2C+IA+50651,Black Hawk
BENNETT PHARMACY,"1 WEST MAIN, P.O.BOX 111, NEW HAMPTON, IA 50659",IA,50659,DEA,43.0595016,-92.3155632,Dec2018,http://maps.google.com/maps?q=BENNETT%20PHARMACY%2C1%20WEST%20MAIN%2C+NEW%20HAMPTON%2C+IA+50659,Chickasaw
CLAYTON DRUG,"100 EAST 1ST STREET, SUMNER, IA 50674",IA,50674,DEA,42.847539000000005,-92.097616,April2018,http://maps.google.com/maps?q=CLAYTON%20DRUG%2C100%20EAST%201ST%20STREET%2C+SUMNER%2C+IA+50674,Bremer
DBA NUCARA PHARMACY #12,"500 SECOND ST., TRAER, IA 50675",IA,50675,DEA,42.193397999999995,-92.46763,Dec2018,http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C500%20SECOND%20ST.%2C+TRAER%2C+IA+50675,Tama
CENTER PHARMACY,"312 9TH SW, WAVERLY, IA 50677",IA,50677,DEA,42.723729999999996,-92.4818,Dec2018,http://maps.google.com/maps?q=CENTER%20PHARMACY%2C312%209TH%20SW%2C+WAVERLY%2C+IA+50677,Bremer
MEYER PHARMACY,"110 10TH ST SW, PO BOX 785, WAVERLY, IA 50677",IA,50677,DEA,42.725475,-92.48305,Dec2018,http://maps.google.com/maps?q=MEYER%20PHARMACY%2C110%2010TH%20ST%20SW%2C+WAVERLY%2C+IA+50677,Bremer
WALGREEN CO.,"111 W RIDGEWAY AVE, WATERLOO, IA 50701",IA,50701,DEA,42.4693388704,-92.3571622655,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C111%20W%20RIDGEWAY%20AVE%2C+WATERLOO%2C+IA+50701,Black Hawk
COVENANT FAMILY PHARMACY,"2710 ST FRANCIS DR, STE. 101, WATERLOO, IA 50702",IA,50702,DEA,42.46021,-92.3442,Dec2018,http://maps.google.com/maps?q=COVENANT%20FAMILY%20PHARMACY%2C2710%20ST%20FRANCIS%20DR%2C+WATERLOO%2C+IA+50702,Black Hawk
"GREENWOOD DRUG, INC.","2104 KIMBALL AVE., WATERLOO, IA 50702",IA,50702,DEA,42.47058,-92.35694000000001,Dec2018,http://maps.google.com/maps?q=GREENWOOD%20DRUG%20INC%2C2104%20KIMBALL%20AVE.%2C+WATERLOO%2C+IA+50702,Black Hawk
ALLEN CLINIC PHARMACY,"146 WEST DALE ST, STE 103, WATERLOO, IA 50703",IA,50703,DEA,42.525776,-92.34022,Dec2018,http://maps.google.com/maps?q=ALLEN%20CLINIC%20PHARMACY%2C146%20WEST%20DALE%20ST%2C+WATERLOO%2C+IA+50703,Black Hawk
BEDFORD DRUG,"419 MAIN ST, PO BOX 66, BEDFORD, IA 50833",IA,50833,DEA,40.66702,-94.71925,Dec2018,http://maps.google.com/maps?q=BEDFORD%20DRUG%2C419%20MAIN%20ST%2C+BEDFORD%2C+IA+50833,Taylor
"HY-VEE, INC.","625 DAVIS AVE, CORNING, IA 50841",IA,50841,DEA,40.988613,-94.73443,Dec2018,http://maps.google.com/maps?q=HYVEE%20INC%2C625%20DAVIS%20AVE%2C+CORNING%2C+IA+50841,Adams
SHOPKO PHARMACY #2687,"202 SW KENT ST, GREENFIELD, IA 50849",IA,50849,DEA,41.30317,-94.462616,Dec2018,http://maps.google.com/maps?q=SHOPKO%20PHARMACY%2C202%20SW%20KENT%20ST%2C+GREENFIELD%2C+IA+50849,Adair
NUCARA PHARMACY #30,"107 N MAIN ST, LENOX, IA 50851",IA,50851,DEA,40.881664,-94.559044,Dec2018,http://maps.google.com/maps?q=NUCARA%20PHARMACY%2C107%20N%20MAIN%20ST%2C+LENOX%2C+IA+50851,Taylor
SHOPKO PHARMACY #2689,"201 N FILLMORE ST, MOUNT AYR, IA 50854",IA,50854,DEA,40.715763,-94.238785,Dec2018,http://maps.google.com/maps?q=SHOPKO%20PHARMACY%2C201%20N%20FILLMORE%20ST%2C+MOUNT%20AYR%2C+IA+50854,Ringgold
BOOTH PHARMACY INC,"903 CENTRAL AVENUE, PO BOX 233, HAWARDEN, IA 51023",IA,51023,DEA,42.995670000000004,-96.48524499999999,Dec2018,http://maps.google.com/maps?q=BOOTH%20PHARMACY%20INC%2C903%20CENTRAL%20AVENUE%2C+HAWARDEN%2C+IA+51023,Sioux
LEWIS FAMILY DRUG #74,"7 W SECOND ST, PO BOX 280, KINGSLEY, IA 51028",IA,51028,DEA,42.5884576,-95.96783070000001,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C7%20W%20SECOND%20ST%2C+KINGSLEY%2C+IA+51028,Plymouth
MAIER FAMILY PHARMACY,"411 MAIN STREET, MAPLETON, IA 51034",IA,51034,DEA,42.165913,-95.793076,Dec2018,http://maps.google.com/maps?q=MAIER%20FAMILY%20PHARMACY%2C411%20MAIN%20STREET%2C+MAPLETON%2C+IA+51034,Monona
LEWIS FAMILY DRUG #42,"528 S 3RD ST, MOVILLE, IA 51039",IA,51039,DEA,42.4826974286,-96.0708082857,April2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C528%20S%203RD%20ST%2C+MOVILLE%2C+IA+51039,Woodbury
SHOPKO PHARMACY #2677,"2220 HWY 175, ONAWA, IA 51040",IA,51040,DEA,42.0066523,-96.2408052,Dec2018,http://maps.google.com/maps?q=SHOPKO%20PHARMACY%2C2220%20HWY%20175%2C+ONAWA%2C+IA+51040,Monona
STANGEL PHARMACY INC,"821 IOWA AVE, ONAWA, IA 51040",IA,51040,DEA,42.02668,-96.094864,Dec2018,http://maps.google.com/maps?q=STANGEL%20PHARMACY%20INC%2C821%20IOWA%20AVE%2C+ONAWA%2C+IA+51040,Monona
THRIFTY WHITE PHARMACY #077,"127 N. MAIN STREET, PAULLINA, IA 51046",IA,51046,DEA,42.98131,-95.687836,Dec2018,http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C127%20N.%20MAIN%20STREET%2C+PAULLINA%2C+IA+51046,O'Brien
SERGEANT BLUFF PHARMACY,"105 GAUL DR, SUITE A, SERGEANT BLUFF, IA 51054",IA,51054,DEA,42.39884,-96.35161,Dec2018,http://maps.google.com/maps?q=SERGEANT%20BLUFF%20PHARMACY%2C105%20GAUL%20DR%2C%20SUITE%20A%2C+SERGEANT%20BLUFF%2C+IA+51054,Woodbury
WALGREEN CO.,"1900 HAMILTON BLVD, SIOUX CITY, IA 51104",IA,51104,DEA,42.510612,-96.41676,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1900%20HAMILTON%20BLVD%2C+SIOUX%20CITY%2C+IA+51104,Woodbury
LEWIS FAMILY DRUG #52,"610 PARK STREET, P.O. BOX 455, SHELDON, IA 51201",IA,51201,DEA,43.185932,-95.84830500000001,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C610%20PARK%20STREET%2C+SHELDON%2C+IA+51201,O'Brien
LEWIS FAMILY DRUG #39,"1044 MAIN ST, HULL, IA 51239",IA,51239,DEA,43.188126000000004,-96.13368,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C1044%20MAIN%20ST%2C+HULL%2C+IA+51239,Sioux
LEWIS FAMILY DRUG #61,"106 N. BOONE STREET, ROCK RAPIDS, IA 51246",IA,51246,DEA,43.43197,-96.16943,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C106%20N.%20BOONE%20STREET%2C+ROCK%20RAPIDS%2C+IA+51246,Lyon
HEGG MEMORIAL HOSPITAL INC,"1200 21ST AVENUE, ROCK VALLEY, IA 51247",IA,51247,DEA,43.202232,-96.284981,April2018,http://maps.google.com/maps?q=HEGG%20MEMORIAL%20HOSPITAL%20INC%2C1200%2021ST%20AVENUE%2C+ROCK%20VALLEY%2C+IA+51247,Sioux
"LEWIS FAMILY DRUG, LLC","1319 10TH STREET, ROCK VALLEY, IA 51247",IA,51247,DEA,43.199944,-96.29948399999999,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%20LLC%2C1319%2010TH%20STREET%2C+ROCK%20VALLEY%2C+IA+51247,Sioux
LEWIS FAMILY DRUG #67,"420 SECOND AVE, SIBLEY, IA 51249",IA,51249,DEA,43.407204,-95.74761,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C420%20SECOND%20AVE%2C+SIBLEY%2C+IA+51249,Osceola
LEWIS FAMILY DRUG #59,"143 S MAIN AVE, SIOUX CENTER, IA 51250",IA,51250,DEA,43.0769,-96.17549,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C143%20S%20MAIN%20AVE%2C+SIOUX%20CENTER%2C+IA+51250,Sioux
SIOUX CENTER HEALTH,"1101 9 TH ST SE, SIOUX CENTER, IA 51250",IA,51250,DEA,43.0697,-96.16031,Dec2018,http://maps.google.com/maps?q=SIOUX%20CENTER%20HEALTH%2C1101%209%20TH%20ST%20SE%2C+SIOUX%20CENTER%2C+IA+51250,Sioux
THRIFTY WHITE PHARMACY #042,"715 S GRAND AVENUE, SPENCER, IA 51301",IA,51301,DEA,43.130994,-95.14394,Dec2018,http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C715%20S%20GRAND%20AVENUE%2C+SPENCER%2C+IA+51301,Clay
AVERA HOLY FAMILY HEALTH,"826 N 8TH STREET, ESTHERVILLE, IA 51334",IA,51334,DEA,43.410778,-94.83382399999999,Dec2018,http://maps.google.com/maps?q=AVERA%20HOLY%20FAMILY%20HEALTH%2C826%20N%208TH%20STREET%2C+ESTHERVILLE%2C+IA+51334,Emmet
"HHP, LLC","130 3RD ST NE, SUITE A, HARTLEY, IA 51346",IA,51346,DEA,43.18481,-95.475174,Dec2018,http://maps.google.com/maps?q=HHP%20LLC%2C130%203RD%20ST%20NE%2C+HARTLEY%2C+IA+51346,O'Brien
LAKES REGIONAL HEALTHCARE,"2301 HIGHWAY 71 SOUTH, SPIRIT LAKE, IA 51360",IA,51360,DEA,43.4201555,-95.13115359999999,April2018,http://maps.google.com/maps?q=LAKES%20REGIONAL%20HEALTHCARE%2C2301%20HIGHWAY%2071%20SOUTH%2C+SPIRIT%20LAKE%2C+IA+51360,Dickinson
LEWIS FAIMLY DRUG #54,"LEWIS FAMILY DRUG LLC, 2202 17TH ST, SPIRIT LAKE, IA 51360",IA,51360,DEA,43.42313,-95.123385,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAIMLY%20DRUG%2CLEWIS%20FAMILY%20DRUG%20LLC%2C+SPIRIT%20LAKE%2C+IA+51360,Dickinson
CARROLL APOTHECARY,"425 HIGHWAY 30 WEST STE. 140, PO BOX 157, CARROLL, IA 51401",IA,51401,DEA,42.066944,-94.872025,Dec2018,http://maps.google.com/maps?q=CARROLL%20APOTHECARY%2C425%20HIGHWAY%2030%20WEST%20STE.%20140%2C+CARROLL%2C+IA+51401,Carroll
THRIFTY WHITE DRUG #56,"1320 BROADWAY, DENISON, IA 51442",IA,51442,DEA,42.016754,-95.35495999999999,Dec2018,http://maps.google.com/maps?q=THRIFTY%20WHITE%20DRUG%2C1320%20BROADWAY%2C+DENISON%2C+IA+51442,Crawford
LEWIS FAMILY DRUG #55,"401 SECOND ST, IDA GROVE, IA 51445",IA,51445,DEA,42.345055,-95.47003000000001,Dec2018,http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C401%20SECOND%20ST%2C+IDA%20GROVE%2C+IA+51445,Ida
COMMUNITY PHARMACY,"1321 WEST MAIN, LAKE CITY, IA 51449",IA,51449,DEA,42.267272999999996,-94.74619,Dec2018,http://maps.google.com/maps?q=COMMUNITY%20PHARMACY%2C1321%20WEST%20MAIN%2C+LAKE%20CITY%2C+IA+51449,Calhoun
MANNING PHARMACY,"317 MAIN, MANNING, IA 51455",IA,51455,DEA,41.908936,-95.06515,Dec2018,http://maps.google.com/maps?q=MANNING%20PHARMACY%2C317%20MAIN%2C+MANNING%2C+IA+51455,Carroll
MANNING REGIONAL HLTHCARE CTR,"1550 SIXTH ST, MANNING, IA 51455",IA,51455,DEA,41.9064593,-95.04419870000001,Dec2018,http://maps.google.com/maps?q=MANNING%20REGIONAL%20HLTHCARE%20CTR%2C1550%20SIXTH%20ST%2C+MANNING%2C+IA+51455,Carroll
ALL CARE HEALTH CENTER,"902 SOUTH 6TH STREET, COUNCIL BLUFFS, IA 51501",IA,51501,DEA,41.253338,-95.85305,Dec2018,http://maps.google.com/maps?q=ALL%20CARE%20HEALTH%20CENTER%2C902%20SOUTH%206TH%20STREET%2C+COUNCIL%20BLUFFS%2C+IA+51501,Pottawattamie
CHI HEALTH PHARMACY WEST BROADWAY,"3135 W BROADWAY, SUITE 101, COUNCIL BLUFFS, IA 51501",IA,51501,DEA,41.261936,-95.89495,Dec2018,http://maps.google.com/maps?q=CHI%20HEALTH%20PHARMACY%20WEST%20BROADWAY%2C3135%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501,Pottawattamie
WALGREEN CO.,"2508 W BROADWAY, COUNCIL BLUFFS, IA 51501",IA,51501,DEA,41.261959999999995,-95.88217,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2508%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501,Pottawattamie
S-S PHARMACY,"235 WEST BROADWAY, COUNCIL BLUFFS, IA 51503",IA,51503,DEA,41.26194,-95.84639,Dec2018,http://maps.google.com/maps?q=SS%20PHARMACY%2C235%20WEST%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51503,Pottawattamie
SUPER SAVER PHARMACY,"1141 NORTH BROADWAY, COUNCIL BLUFFS, IA 51503",IA,51503,DEA,41.272655,-95.83627,Dec2018,http://maps.google.com/maps?q=SUPER%20SAVER%20PHARMACY%2C1141%20NORTH%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51503,Pottawattamie
WALGREEN CO.,"535 E. BROADWAY, COUNCIL BLUFFS, IA 51503",IA,51503,DEA,41.2656169584,-95.8400899983,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C535%20E.%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51503,Pottawattamie
SHOPKO PHARMACY #2686,"902 S LOCUST ST, GLENWOOD, IA 51534",IA,51534,DEA,41.03815,-95.74608,Dec2018,http://maps.google.com/maps?q=SHOPKO%20PHARMACY%2C902%20S%20LOCUST%20ST%2C+GLENWOOD%2C+IA+51534,Mills
"DOTZLER PHARMACIES, INC.","DBA PEXTON PHARMACY, 1812 CHATBURN PLAZA, HARLAN, IA 51537",IA,51537,DEA,41.646101,-95.334869,Dec2018,http://maps.google.com/maps?q=DOTZLER%20PHARMACIES%20INC%2CDBA%20PEXTON%20PHARMACY%2C+HARLAN%2C+IA+51537,Shelby
EBY DRUG STORE LOGAN INC,"103 NORTH 4TH AVE, P O BOX 187, LOGAN, IA 51546",IA,51546,DEA,41.6431,-95.78648000000001,Dec2018,http://maps.google.com/maps?q=EBY%20DRUG%20STORE%20LOGAN%20INC%2C103%20NORTH%204TH%20AVE%2C+LOGAN%2C+IA+51546,Harrison
HY-VEE PHARMACY (1619),"500 S. FREMONT STREET, SHENANDOAH, IA 51601",IA,51601,DEA,40.762619799999996,-95.3893811,April2018,http://maps.google.com/maps?q=HYVEE%20PHARMACY%2C500%20S.%20FREMONT%20STREET%2C+SHENANDOAH%2C+IA+51601,Fremont
HARTIG DRUG CO,"157 LOCUST ST, DUBUQUE, IA 52001",IA,52001,DEA,42.495213,-90.665436,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C157%20LOCUST%20ST%2C+DUBUQUE%2C+IA+52001,Dubuque
HARTIG DRUG CO,"1600 UNIVERSITY AVE, DUBUQUE, IA 52001",IA,52001,DEA,42.498394,-90.68763,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C1600%20UNIVERSITY%20AVE%2C+DUBUQUE%2C+IA+52001,Dubuque
HARTIG DRUG CO,"2225 CENTRAL AVE, DUBUQUE, IA 52001",IA,52001,DEA,42.51383,-90.67152,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C2225%20CENTRAL%20AVE%2C+DUBUQUE%2C+IA+52001,Dubuque
MERCY FAMILY PHARMACY,"MERCY HEALTH SERVICES IOWA, 1920 ELM STREET, DUBUQUE, IA 52001",IA,52001,DEA,42.5119555,-90.66561709999999,Dec2018,http://maps.google.com/maps?q=MERCY%20FAMILY%20PHARMACY%2CMERCY%20HEALTH%20SERVICES%20IOWA%2C+DUBUQUE%2C+IA+52001,Dubuque
HARTIG DRUG #3,"2255 JOHN F KENNEDY ROAD, DUBUQUE, IA 52002",IA,52002,DEA,42.5112374,-90.7216825,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%2C2255%20JOHN%20F%20KENNEDY%20ROAD%2C+DUBUQUE%2C+IA+52002,Dubuque
WALGREEN CO.,"55 J F KENNEDY RD, DUBUQUE, IA 52002",IA,52002,DEA,42.502156799999995,-90.7266578,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C55%20J%20F%20KENNEDY%20RD%2C+DUBUQUE%2C+IA+52002,Dubuque
HARTIG DRUG COMPANY,"STONE CREEK SHOPPING CENTER, 711 16TH AVE SE, DYERSVILLE, IA 52040",IA,52040,DEA,42.4698674,-91.11769190000001,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20COMPANY%2CSTONE%20CREEK%20SHOPPING%20CENTER%2C+DYERSVILLE%2C+IA+52040,Dubuque
CLAYTON DRUG,"135 N MAIN ST, ELKADER, IA 52043",IA,52043,DEA,42.8547784512,-91.40482850000001,April2018,http://maps.google.com/maps?q=CLAYTON%20DRUG%2C135%20N%20MAIN%20ST%2C+ELKADER%2C+IA+52043,Clayton
HARTIG DRUG CO #30,"200 MAIN ST, SUITE 1, GUTTENBERG, IA 52052",IA,52052,DEA,42.78556,-91.09991,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C200%20MAIN%20ST%2C+GUTTENBERG%2C+IA+52052,Clayton
OSTERHAUS PHARMACY,"918 W PLATT #2, MAQUOKETA, IA 52060",IA,52060,DEA,42.0697386,-90.6781603,Dec2018,http://maps.google.com/maps?q=OSTERHAUS%20PHARMACY%2C918%20W%20PLATT%20#2%2C+MAQUOKETA%2C+IA+52060,Jackson
CLAYTON DRUG,"104 WEST MISSION ST, STRAWBERRY POINT, IA 52076",IA,52076,DEA,42.6856816499,-91.54690696950001,April2018,http://maps.google.com/maps?q=CLAYTON%20DRUG%2C104%20WEST%20MISSION%20ST%2C+STRAWBERRY%20POINT%2C+IA+52076,Clayton
"DONLON DRUG, INC","201 W. WATER ST, DECORAH, IA 52101",IA,52101,DEA,43.304153,-91.78723000000001,Dec2018,http://maps.google.com/maps?q=DONLON%20DRUG%20INC%2C201%20W.%20WATER%20ST%2C+DECORAH%2C+IA+52101,Winneshiek
THRIFTY WHITE PHARMACY #76,"702 MONTGOMERY STREET, DECORAH, IA 52101",IA,52101,DEA,43.302464,-91.77669,Dec2018,http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C702%20MONTGOMERY%20STREET%2C+DECORAH%2C+IA+52101,Winneshiek
CRESCO FAMILY PHARMACY,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY, 235 8TH AVENUE WEST, CRESCO, IA 52136",IA,52136,DEA,43.3813178,-92.1178939,Dec2018,http://maps.google.com/maps?q=CRESCO%20FAMILY%20PHARMACY%2CREGIONAL%20HEALTH%20SERVICES%20OF%20HOWARD%20COUNTY%2C+CRESCO%2C+IA+52136,Howard
SCOTT PHARMACY,"238 S MAIN, PO BOX 188, FAYETTE, IA 52142",IA,52142,DEA,42.84,-91.8,Dec2018,http://maps.google.com/maps?q=SCOTT%20PHARMACY%2C238%20S%20MAIN%2C+FAYETTE%2C+IA+52142,Fayette
HARTIG DRUG CO #12,"21 WEST MAIN STREET, WAUKON, IA 52172",IA,52172,DEA,43.26927,-91.476326,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C21%20WEST%20MAIN%20STREET%2C+WAUKON%2C+IA+52172,Allamakee
NUCARA PHARMACY #20,"119 N VINE, WEST UNION, IA 52175",IA,52175,DEA,42.96157,-91.80818000000001,Dec2018,http://maps.google.com/maps?q=NUCARA%20PHARMACY%2C119%20N%20VINE%2C+WEST%20UNION%2C+IA+52175,Fayette
HARTIG DRUG CO #26,"810 12TH ST, BELLE PLAINE, IA 52208",IA,52208,DEA,41.896313,-92.27636,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C810%2012TH%20ST%2C+BELLE%20PLAINE%2C+IA+52208,Benton
PHARMACY MATTERS-LTC,"3526 DOLPHIN DRIVE, SE, IOWA CITY, IA 52240",IA,52240,DEA,41.67337,-91.45514,April2018,http://maps.google.com/maps?q=PHARMACY%20MATTERSLTC%2C3526%20DOLPHIN%20DRIVE%2C%20SE%2C+IOWA%20CITY%2C+IA+52240,Johnson
WALGREEN CO.,"2214 MUSCATINE AVE, IOWA CITY, IA 52240",IA,52240,DEA,41.6496274286,-91.50311385709999,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2214%20MUSCATINE%20AVE%2C+IOWA%20CITY%2C+IA+52240,Johnson
DBA NUCARA PHARMACY #2,"1150 FIFTH ST., STE. 142, CORALVILLE, IA 52241",IA,52241,DEA,41.675682,-91.57999000000001,Dec2018,http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C1150%20FIFTH%20ST.%2C%20STE.%20142%2C+CORALVILLE%2C+IA+52241,Johnson
UI HEALTHCARE-IOWA RIVER LANDING PHARMACY,"105 E 9TH ST, CORALVILLE, IA 52241",IA,52241,DEA,41.68168,-91.56509,Dec2018,http://maps.google.com/maps?q=UI%20HEALTHCAREIOWA%20RIVER%20LANDING%20PHARMACY%2C105%20E%209TH%20ST%2C+CORALVILLE%2C+IA+52241,Johnson
VALUMED PHARMACY,"4105 WESTCOR CT., STE. 1, CORALVILLE, IA 52241",IA,52241,DEA,41.70126,-91.640335,Dec2018,http://maps.google.com/maps?q=VALUMED%20PHARMACY%2C4105%20WESTCOR%20CT.%2C%20STE.%201%2C+CORALVILLE%2C+IA+52241,Johnson
UNIV OF IA HOSP & CLINICS,"PHARMACY DEPARTMENT, 200 HAWKINS DRIVE, IOWA CITY, IA 52242",IA,52242,DEA,41.659918,-91.548521,Dec2018,http://maps.google.com/maps?q=UNIV%20OF%20IA%20HOSP%20%20CLINICS%2CPHARMACY%20DEPARTMENT%2C+IOWA%20CITY%2C+IA+52242,Johnson
HARTIG DRUG CO,"701 MORMON TREK BLVD, IOWA CITY, IA 52246",IA,52246,DEA,41.650771999999996,-91.57408000000001,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C701%20MORMON%20TREK%20BLVD%2C+IOWA%20CITY%2C+IA+52246,Johnson
HARTIG DRUG CO #28,"419 E 1ST ST, MONTICELLO, IA 52310",IA,52310,DEA,42.238018,-91.19364,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C419%20E%201ST%20ST%2C+MONTICELLO%2C+IA+52310,Jones
UI HEALTH CARE - RIVER CROSSING PHARMACY,"3056 RIVER CROSSING COURT, SUITE A, RIVERSIDE, IA 52327",IA,52327,DEA,41.53,-91.55,Dec2018,http://maps.google.com/maps?q=UI%20HEALTH%20CARE%20%20RIVER%20CROSSING%20PHARMACY%2C3056%20RIVER%20CROSSING%20COURT%2C+RIVERSIDE%2C+IA+52327,Johnson
HARTIG DRUG CO #27,"517 COURT ST., WILLIAMSBURG, IA 52361",IA,52361,DEA,41.661556,-92.00883,Dec2018,http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C517%20COURT%20ST.%2C+WILLIAMSBURG%2C+IA+52361,Iowa
CLARK'S PHARMACY,"1946 42ND STREET N.E., CEDAR RAPIDS, IA 52402",IA,52402,DEA,42.021534,-91.66632,April2018,http://maps.google.com/maps?q=CLARKS%20PHARMACY%2C1946%2042ND%20STREET%20N.E.%2C+CEDAR%20RAPIDS%2C+IA+52402,Linn
WALGREEN CO.,"3325 16TH AVENUE SW, CEDAR RAPIDS, IA 52404",IA,52404,DEA,41.96348,-91.715225,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3325%2016TH%20AVENUE%20SW%2C+CEDAR%20RAPIDS%2C+IA+52404,Linn
DBA NUCARA PHARMACY #16,"107 W MAIN, OTTUMWA, IA 52501",IA,52501,DEA,41.018066,-92.412964,Dec2018,http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C107%20W%20MAIN%2C+OTTUMWA%2C+IA+52501,Wapello
SHOPKO PHARMACY #2684,"106 SMITH ST, BLOOMFIELD, IA 52537",IA,52537,DEA,40.739338000000004,-92.412674,Dec2018,http://maps.google.com/maps?q=SHOPKO%20PHARMACY%2C106%20SMITH%20ST%2C+BLOOMFIELD%2C+IA+52537,Davis
HY-VEE PHARMACY #1180,"1300 WEST BURLINGTON AVENUE, FAIRFIELD, IA 52556",IA,52556,DEA,41.00643,-91.97975,Dec2018,http://maps.google.com/maps?q=HYVEE%20PHARMACY%2C1300%20WEST%20BURLINGTON%20AVENUE%2C+FAIRFIELD%2C+IA+52556,Jefferson
